loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1558,4.974672794342041,9.857142857142858e-05,1.0,17,,,,,,,,,,
,,,1.0,17,3.02734375,0.171875,0.7219,88.651,5.541,,,,,
2.9985,6.811672210693359,9.714285714285715e-05,2.0,34,,,,,,,,,,
,,,2.0,34,2.940673828125,0.171875,0.7216,88.69,5.543,,,,,
2.9693,6.835353851318359,9.571428571428573e-05,3.0,51,,,,,,,,,,
,,,3.0,51,2.9384765625,0.171875,0.7324,87.38,5.461,,,,,
2.9704,7.423305034637451,9.428571428571429e-05,4.0,68,,,,,,,,,,
,,,4.0,68,2.9588623046875,0.171875,0.7214,88.713,5.545,,,,,
2.9709,7.506382942199707,9.285714285714286e-05,5.0,85,,,,,,,,,,
,,,5.0,85,2.9566650390625,0.171875,0.7216,88.695,5.543,,,,,
2.9488,9.641677856445312,9.142857142857143e-05,6.0,102,,,,,,,,,,
,,,6.0,102,2.9273681640625,0.171875,0.7218,88.669,5.542,,,,,
2.936,5.148090362548828,9e-05,7.0,119,,,,,,,,,,
,,,7.0,119,2.9251708984375,0.171875,0.7217,88.677,5.542,,,,,
2.9516,5.541622638702393,8.857142857142857e-05,8.0,136,,,,,,,,,,
,,,8.0,136,2.9310302734375,0.171875,0.7219,88.66,5.541,,,,,
2.9321,8.066720008850098,8.714285714285715e-05,9.0,153,,,,,,,,,,
,,,9.0,153,2.95654296875,0.171875,0.722,88.647,5.54,,,,,
2.9642,6.480771541595459,8.571428571428571e-05,10.0,170,,,,,,,,,,
,,,10.0,170,2.9248046875,0.171875,0.7218,88.663,5.541,,,,,
2.9366,6.108931064605713,8.428571428571429e-05,11.0,187,,,,,,,,,,
,,,11.0,187,2.958984375,0.171875,0.7221,88.63,5.539,,,,,
2.9512,8.219771385192871,8.285714285714287e-05,12.0,204,,,,,,,,,,
,,,12.0,204,2.932373046875,0.171875,0.7222,88.623,5.539,,,,,
2.9544,7.431128978729248,8.142857142857143e-05,13.0,221,,,,,,,,,,
,,,13.0,221,2.926025390625,0.171875,0.7221,88.629,5.539,,,,,
2.9632,5.168764591217041,8e-05,14.0,238,,,,,,,,,,
,,,14.0,238,2.9273681640625,0.171875,0.7219,88.656,5.541,,,,,
2.9391,9.030494689941406,7.857142857142858e-05,15.0,255,,,,,,,,,,
,,,15.0,255,2.9410400390625,0.171875,0.722,88.645,5.54,,,,,
2.9435,6.333742141723633,7.714285714285715e-05,16.0,272,,,,,,,,,,
,,,16.0,272,2.9527587890625,0.171875,0.722,88.639,5.54,,,,,
,,,16.0,272,,,,,,239.5013,78.914,4.969,4026310765608960.0,2.967841891681447
