loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4556,7.364620208740234,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.1157541275024414,0.12903225806451613,0.4407,140.673,2.269,,,,,
3.2716,117.99662017822266,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.8862669467926025,0.1774193548387097,0.5463,113.483,1.83,,,,,
3.0925,19.509231567382812,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.78035831451416,0.20967741935483872,0.4413,140.494,2.266,,,,,
2.9636,7.6862688064575195,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.7871978282928467,0.1774193548387097,0.4415,140.431,2.265,,,,,
2.982,19.523757934570312,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.8224942684173584,0.20967741935483872,0.4417,140.353,2.264,,,,,
2.968,8.081689834594727,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.7581233978271484,0.20967741935483872,0.4398,140.973,2.274,,,,,
3.3626,8.13917350769043,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,3.1380414962768555,0.08064516129032258,0.4383,141.471,2.282,,,,,
3.1084,7.2455620765686035,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,3.002825975418091,0.0967741935483871,0.4403,140.82,2.271,,,,,
2.9988,8.050077438354492,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,2.7921900749206543,0.20967741935483872,0.4383,141.471,2.282,,,,,
2.9631,10.328125953674316,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,2.812175989151001,0.0967741935483871,0.4388,141.306,2.279,,,,,
2.9347,8.52595043182373,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,2.7818470001220703,0.20967741935483872,0.4394,141.115,2.276,,,,,
2.9488,9.988807678222656,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,2.781602382659912,0.20967741935483872,0.4386,141.359,2.28,,,,,
2.9434,6.357517719268799,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,2.7848048210144043,0.20967741935483872,0.5485,113.034,1.823,,,,,
2.9233,8.426779747009277,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,2.7640888690948486,0.20967741935483872,0.439,141.234,2.278,,,,,
2.9958,6.660373210906982,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,2.748697519302368,0.20967741935483872,0.4392,141.158,2.277,,,,,
3.0199,11.084471702575684,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,2.7597203254699707,0.20967741935483872,0.4399,140.954,2.273,,,,,
2.9738,6.4847564697265625,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,2.7610723972320557,0.20967741935483872,0.4386,141.354,2.28,,,,,
2.9034,5.7336344718933105,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,2.7648210525512695,0.20967741935483872,0.4384,141.438,2.281,,,,,
2.9352,9.731524467468262,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,2.7758023738861084,0.20967741935483872,0.4386,141.353,2.28,,,,,
2.9427,5.664322853088379,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,2.775252342224121,0.20967741935483872,0.4388,141.309,2.279,,,,,
2.9277,6.532003879547119,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,2.7710931301116943,0.20967741935483872,0.4388,141.295,2.279,,,,,
2.938,7.817025661468506,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,2.7661726474761963,0.20967741935483872,0.4389,141.255,2.278,,,,,
2.9582,8.446325302124023,6.714285714285714e-05,23.0,115,,,,,,,,,,
,,,23.0,115,2.7576425075531006,0.20967741935483872,0.4383,141.471,2.282,,,,,
2.9337,6.701117038726807,6.571428571428571e-05,24.0,120,,,,,,,,,,
,,,24.0,120,2.763651132583618,0.20967741935483872,0.4391,141.193,2.277,,,,,
2.9619,7.993589401245117,6.428571428571429e-05,25.0,125,,,,,,,,,,
,,,25.0,125,2.7708489894866943,0.20967741935483872,0.4383,141.44,2.281,,,,,
,,,25.0,125,,,,,,272.3062,69.921,1.285,6337711390310400.0,3.0162689514160155
