loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2444,15.120964050292969,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,2.9571619033813477,0.16666666666666666,0.6611,99.831,3.025,,,,,
3.0749,9.415791511535645,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.949058771133423,0.16666666666666666,0.6499,101.548,3.077,,,,,
3.0169,9.334514617919922,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.864917755126953,0.16666666666666666,0.5415,121.888,3.694,,,,,
2.9703,7.560155868530273,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.866821527481079,0.16666666666666666,0.6416,102.87,3.117,,,,,
2.9892,7.612602710723877,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.885911703109741,0.16666666666666666,0.5427,121.605,3.685,,,,,
2.9751,7.494199275970459,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.8760275840759277,0.16666666666666666,0.5443,121.253,3.674,,,,,
2.912,6.151955604553223,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.868655204772949,0.16666666666666666,0.5415,121.888,3.694,,,,,
2.9244,6.723153114318848,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,2.8719980716705322,0.16666666666666666,0.5427,121.608,3.685,,,,,
2.8799,9.189724922180176,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,2.858145236968994,0.16666666666666666,0.5439,121.355,3.677,,,,,
3.0102,9.405782699584961,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,2.864325523376465,0.16666666666666666,0.5417,121.848,3.692,,,,,
2.9622,7.514458656311035,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,2.883866548538208,0.16666666666666666,0.5431,121.526,3.683,,,,,
2.992,7.5647735595703125,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,2.8622121810913086,0.16666666666666666,0.544,121.317,3.676,,,,,
2.9458,8.110309600830078,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,2.8456990718841553,0.16666666666666666,0.651,101.382,3.072,,,,,
2.9366,6.474149703979492,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,2.842679738998413,0.16666666666666666,0.5431,121.533,3.683,,,,,
2.947,6.632979393005371,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,2.8669023513793945,0.16666666666666666,0.6457,102.211,3.097,,,,,
2.9109,6.985561370849609,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,2.890054941177368,0.16666666666666666,0.5437,121.385,3.678,,,,,
2.8683,8.870111465454102,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,2.881646156311035,0.16666666666666666,0.5445,121.222,3.673,,,,,
2.9079,7.120142936706543,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,2.8726742267608643,0.16666666666666666,0.5438,121.379,3.678,,,,,
2.8974,6.141304016113281,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,2.8537352085113525,0.16666666666666666,0.5449,121.133,3.671,,,,,
2.9296,5.6777520179748535,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,2.8576505184173584,0.16666666666666666,0.5436,121.409,3.679,,,,,
2.9472,9.097968101501465,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,2.859731912612915,0.16666666666666666,0.5434,121.463,3.681,,,,,
2.9131,6.372428894042969,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,2.8544647693634033,0.16666666666666666,0.5438,121.378,3.678,,,,,
2.8872,7.665804386138916,6.714285714285714e-05,23.0,115,,,,,,,,,,
,,,23.0,115,2.8632164001464844,0.16666666666666666,0.5444,121.23,3.674,,,,,
2.9008,6.419258117675781,6.571428571428571e-05,24.0,120,,,,,,,,,,
,,,24.0,120,2.8642966747283936,0.16666666666666666,0.6511,101.374,3.072,,,,,
,,,24.0,120,,,,,,282.6874,66.363,1.238,5994729362128896.0,2.9559675375620524
