loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.8195,7.45836067199707,9.5e-05,1.0,5,,,,,,,,,,
,,,1.0,5,1.850098729133606,0.5483870967741935,0.4357,142.312,2.295,,,,,
0.7683,11.900237083435059,9e-05,2.0,10,,,,,,,,,,
,,,2.0,10,1.6697996854782104,0.5806451612903226,0.5387,115.086,1.856,,,,,
0.4426,7.065721035003662,8.5e-05,3.0,15,,,,,,,,,,
,,,3.0,15,1.7150142192840576,0.532258064516129,0.4373,141.772,2.287,,,,,
0.404,3.939173460006714,8e-05,4.0,20,,,,,,,,,,
,,,4.0,20,1.7377599477767944,0.532258064516129,0.4366,142.012,2.291,,,,,
0.3355,9.975475311279297,7.500000000000001e-05,5.0,25,,,,,,,,,,
,,,5.0,25,1.6750134229660034,0.5645161290322581,0.4358,142.265,2.295,,,,,
0.3581,7.320849418640137,7e-05,6.0,30,,,,,,,,,,
,,,6.0,30,1.9113818407058716,0.5806451612903226,0.4389,141.264,2.278,,,,,
0.2663,3.907395124435425,6.500000000000001e-05,7.0,35,,,,,,,,,,
,,,7.0,35,1.9903157949447632,0.5483870967741935,0.439,141.221,2.278,,,,,
0.2061,1.1443618535995483,6e-05,8.0,40,,,,,,,,,,
,,,8.0,40,1.8724687099456787,0.5806451612903226,0.4388,141.298,2.279,,,,,
0.1861,2.1614904403686523,5.500000000000001e-05,9.0,45,,,,,,,,,,
,,,9.0,45,1.9250514507293701,0.5483870967741935,0.4376,141.692,2.285,,,,,
0.1584,0.304689884185791,5e-05,10.0,50,,,,,,,,,,
,,,10.0,50,1.9141565561294556,0.5645161290322581,0.439,141.223,2.278,,,,,
0.152,1.6220433712005615,4.5e-05,11.0,55,,,,,,,,,,
,,,11.0,55,1.8977746963500977,0.5967741935483871,0.4398,140.977,2.274,,,,,
0.1747,3.7146668434143066,4e-05,12.0,60,,,,,,,,,,
,,,12.0,60,1.850235104560852,0.5967741935483871,0.4382,141.481,2.282,,,,,
0.1631,4.063417911529541,3.5e-05,13.0,65,,,,,,,,,,
,,,13.0,65,1.871140956878662,0.5967741935483871,0.5469,113.362,1.828,,,,,
0.1165,0.2264837622642517,3e-05,14.0,70,,,,,,,,,,
,,,14.0,70,1.8949998617172241,0.5967741935483871,0.439,141.224,2.278,,,,,
0.1378,2.815220832824707,2.5e-05,15.0,75,,,,,,,,,,
,,,15.0,75,1.902514934539795,0.5967741935483871,0.439,141.236,2.278,,,,,
0.1545,3.7878851890563965,2e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.9622176885604858,0.5967741935483871,0.4394,141.09,2.276,,,,,
0.1224,4.199631214141846,1.5e-05,17.0,85,,,,,,,,,,
,,,17.0,85,1.9852380752563477,0.5967741935483871,0.439,141.228,2.278,,,,,
0.1175,3.1249518394470215,1e-05,18.0,90,,,,,,,,,,
,,,18.0,90,1.9782131910324097,0.5967741935483871,0.4395,141.063,2.275,,,,,
0.1112,2.454909563064575,5e-06,19.0,95,,,,,,,,,,
,,,19.0,95,1.9670538902282715,0.5967741935483871,0.4387,141.32,2.279,,,,,
0.1006,1.289732575416565,0.0,20.0,100,,,,,,,,,,
,,,20.0,100,1.9632947444915771,0.5967741935483871,0.4377,141.646,2.285,,,,,
,,,20.0,100,,,,,,220.75,24.643,0.453,5070169112248320.0,0.26475427865982054
