loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.8767,2.2426624298095703,9.933333333333334e-06,1.0,142,,,,,,,,,,
,,,1.0,142,1.0531420707702637,0.7551724137931034,7.9884,36.303,4.632,,,,,
0.8064,0.8298083543777466,9.866666666666668e-06,2.0,284,,,,,,,,,,
,,,2.0,284,1.1323577165603638,0.7689655172413793,8.0609,35.976,4.59,,,,,
0.5507,3.3625075817108154,9.800000000000001e-06,3.0,426,,,,,,,,,,
,,,3.0,426,1.0401160717010498,0.7862068965517242,8.1302,35.67,4.551,,,,,
0.43,73.5007553100586,9.733333333333334e-06,4.0,568,,,,,,,,,,
,,,4.0,568,1.0014238357543945,0.8103448275862069,7.9824,36.33,4.635,,,,,
0.3669,30.375593185424805,9.666666666666667e-06,5.0,710,,,,,,,,,,
,,,5.0,710,1.4201409816741943,0.7827586206896552,7.8219,37.075,4.73,,,,,
0.3738,0.0856141597032547,9.600000000000001e-06,6.0,852,,,,,,,,,,
,,,6.0,852,1.1796714067459106,0.7965517241379311,8.1048,35.781,4.565,,,,,
0.2832,0.0016422830522060394,9.533333333333334e-06,7.0,994,,,,,,,,,,
,,,7.0,994,1.3596160411834717,0.8,7.7649,37.348,4.765,,,,,
0.2964,0.05722007527947426,9.466666666666667e-06,8.0,1136,,,,,,,,,,
,,,8.0,1136,1.1244484186172485,0.8137931034482758,7.8424,36.978,4.718,,,,,
0.2538,12.588156700134277,9.4e-06,9.0,1278,,,,,,,,,,
,,,9.0,1278,1.2374067306518555,0.8103448275862069,8.028,36.124,4.609,,,,,
0.2596,0.02052786760032177,9.333333333333334e-06,10.0,1420,,,,,,,,,,
,,,10.0,1420,1.0973235368728638,0.803448275862069,8.1289,35.675,4.552,,,,,
0.2304,0.0003392763319425285,9.266666666666667e-06,11.0,1562,,,,,,,,,,
,,,11.0,1562,1.0442347526550293,0.7965517241379311,8.268,35.075,4.475,,,,,
0.2679,28.35392951965332,9.200000000000002e-06,12.0,1704,,,,,,,,,,
,,,12.0,1704,1.1019526720046997,0.803448275862069,7.9836,36.324,4.634,,,,,
0.2297,0.00020375924941617996,9.133333333333335e-06,13.0,1846,,,,,,,,,,
,,,13.0,1846,1.0775173902511597,0.7931034482758621,7.9797,36.342,4.637,,,,,
0.2208,0.0012672030134126544,9.066666666666667e-06,14.0,1988,,,,,,,,,,
,,,14.0,1988,1.101941466331482,0.7965517241379311,8.1382,35.635,4.546,,,,,
,,,14.0,1988,,,,,,2414.32,70.268,8.822,6.374138645997158e+16,0.46044566213964694
