loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3492,5.310043811798096,9.857142857142859e-06,1.0,18,,,,,,,,,,
,,,1.0,18,3.313020944595337,0.08333333333333333,0.2566,233.784,15.586,,,,,
3.1923,17.488744735717773,9.714285714285715e-06,2.0,36,,,,,,,,,,
,,,2.0,36,3.0020830631256104,0.16666666666666666,0.2563,234.109,15.607,,,,,
2.9781,15.894463539123535,9.571428571428573e-06,3.0,54,,,,,,,,,,
,,,3.0,54,2.8610680103302,0.16666666666666666,0.2562,234.163,15.611,,,,,
2.8719,18.76453971862793,9.42857142857143e-06,4.0,72,,,,,,,,,,
,,,4.0,72,2.691145658493042,0.18333333333333332,0.2566,233.857,15.59,,,,,
2.6965,19.899646759033203,9.285714285714288e-06,5.0,90,,,,,,,,,,
,,,5.0,90,2.4854166507720947,0.36666666666666664,0.2564,234.009,15.601,,,,,
2.5235,24.018142700195312,9.142857142857144e-06,6.0,108,,,,,,,,,,
,,,6.0,108,2.2827470302581787,0.5,0.2565,233.946,15.596,,,,,
2.2548,30.25018882751465,9e-06,7.0,126,,,,,,,,,,
,,,7.0,126,2.117447853088379,0.5666666666666667,0.2565,233.876,15.592,,,,,
2.1135,29.174909591674805,8.857142857142858e-06,8.0,144,,,,,,,,,,
,,,8.0,144,1.8742839097976685,0.6,0.2563,234.068,15.605,,,,,
1.9627,19.388355255126953,8.714285714285715e-06,9.0,162,,,,,,,,,,
,,,9.0,162,1.6910808086395264,0.6166666666666667,0.2563,234.067,15.604,,,,,
1.7755,26.977067947387695,8.571428571428571e-06,10.0,180,,,,,,,,,,
,,,10.0,180,1.5645833015441895,0.65,0.2563,234.106,15.607,,,,,
1.7329,32.05533218383789,8.428571428571429e-06,11.0,198,,,,,,,,,,
,,,11.0,198,1.494238257408142,0.7,0.2562,234.231,15.615,,,,,
1.5234,22.11688995361328,8.285714285714287e-06,12.0,216,,,,,,,,,,
,,,12.0,216,1.378515601158142,0.7166666666666667,0.2562,234.157,15.61,,,,,
1.4061,46.85264205932617,8.142857142857143e-06,13.0,234,,,,,,,,,,
,,,13.0,234,1.3474771976470947,0.6833333333333333,0.2563,234.076,15.605,,,,,
1.3536,28.07625961303711,8.000000000000001e-06,14.0,252,,,,,,,,,,
,,,14.0,252,1.2539714574813843,0.7333333333333333,0.2564,234.048,15.603,,,,,
1.2337,26.302709579467773,7.857142857142858e-06,15.0,270,,,,,,,,,,
,,,15.0,270,1.302457571029663,0.7333333333333333,0.2563,234.138,15.609,,,,,
1.193,33.23884201049805,7.714285714285716e-06,16.0,288,,,,,,,,,,
,,,16.0,288,1.1533854007720947,0.7833333333333333,0.2562,234.236,15.616,,,,,
1.0579,14.137504577636719,7.571428571428572e-06,17.0,306,,,,,,,,,,
,,,17.0,306,1.1522055864334106,0.7666666666666667,0.2564,233.979,15.599,,,,,
1.0007,26.654569625854492,7.428571428571429e-06,18.0,324,,,,,,,,,,
,,,18.0,324,1.1166179180145264,0.75,0.2563,234.058,15.604,,,,,
0.9319,21.260353088378906,7.285714285714286e-06,19.0,342,,,,,,,,,,
,,,19.0,342,1.0938720703125,0.7833333333333333,0.2564,234.039,15.603,,,,,
0.9224,48.922550201416016,7.1428571428571436e-06,20.0,360,,,,,,,,,,
