loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2236,21.285587310791016,9.857142857142859e-06,1.0,17,,,,,,,,,,
,,,1.0,17,2.9478759765625,0.15625,0.7197,88.921,5.558,,,,,
3.0147,16.80396842956543,9.714285714285715e-06,2.0,34,,,,,,,,,,
,,,2.0,34,2.837158203125,0.15625,0.7204,88.837,5.552,,,,,
2.8376,17.34754180908203,9.571428571428573e-06,3.0,51,,,,,,,,,,
,,,3.0,51,2.6904296875,0.171875,0.7202,88.861,5.554,,,,,
2.6595,20.288185119628906,9.42857142857143e-06,4.0,68,,,,,,,,,,
,,,4.0,68,2.4871826171875,0.359375,0.7201,88.873,5.555,,,,,
2.417,20.495019912719727,9.285714285714288e-06,5.0,85,,,,,,,,,,
,,,5.0,85,2.21533203125,0.453125,0.7201,88.879,5.555,,,,,
2.0982,22.952741622924805,9.142857142857144e-06,6.0,102,,,,,,,,,,
,,,6.0,102,2.00006103515625,0.453125,0.7204,88.837,5.552,,,,,
1.7698,23.774673461914062,9e-06,7.0,119,,,,,,,,,,
,,,7.0,119,1.677581787109375,0.5625,0.7208,88.789,5.549,,,,,
1.517,21.971372604370117,8.857142857142858e-06,8.0,136,,,,,,,,,,
,,,8.0,136,1.508514404296875,0.640625,0.7207,88.806,5.55,,,,,
1.2903,14.469869613647461,8.714285714285715e-06,9.0,153,,,,,,,,,,
,,,9.0,153,1.4398345947265625,0.625,0.721,88.765,5.548,,,,,
1.1179,22.809844970703125,8.571428571428571e-06,10.0,170,,,,,,,,,,
,,,10.0,170,1.3380203247070312,0.65625,0.7209,88.78,5.549,,,,,
0.9455,15.764436721801758,8.428571428571429e-06,11.0,187,,,,,,,,,,
,,,11.0,187,1.220428466796875,0.640625,0.7209,88.781,5.549,,,,,
0.8222,15.605552673339844,8.285714285714287e-06,12.0,204,,,,,,,,,,
,,,12.0,204,1.2451591491699219,0.65625,0.7209,88.778,5.549,,,,,
0.7004,21.210607528686523,8.142857142857143e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.2093772888183594,0.65625,0.721,88.76,5.548,,,,,
0.6013,16.950542449951172,8.000000000000001e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.2688217163085938,0.65625,0.721,88.77,5.548,,,,,
0.5159,12.28783893585205,7.857142857142858e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.1478385925292969,0.6875,0.7209,88.772,5.548,,,,,
0.4615,20.334701538085938,7.714285714285716e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.2100181579589844,0.6875,0.7209,88.773,5.548,,,,,
0.4229,18.03697395324707,7.571428571428572e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.0989398956298828,0.703125,0.7209,88.779,5.549,,,,,
0.3665,14.096599578857422,7.428571428571429e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.1212215423583984,0.703125,0.7211,88.753,5.547,,,,,
0.3407,19.10789680480957,7.285714285714286e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.1858482360839844,0.703125,0.7209,88.777,5.549,,,,,
0.3205,13.103546142578125,7.1428571428571436e-06,20.0,340,,,,,,,,,,
,,,20.0,340,1.1864185333251953,0.671875,0.7212,88.737,5.546,,,,,
0.2707,16.891788482666016,7e-06,21.0,357,,,,,,,,,,
,,,21.0,357,1.1826105117797852,0.703125,0.7212,88.746,5.547,,,,,
0.2702,4.761960983276367,6.857142857142858e-06,22.0,374,,,,,,,,,,
,,,22.0,374,1.217453956604004,0.71875,0.7212,88.744,5.547,,,,,
0.2373,17.533042907714844,6.714285714285714e-06,23.0,391,,,,,,,,,,
,,,23.0,391,1.1911954879760742,0.703125,0.721,88.767,5.548,,,,,
,,,23.0,391,,,,,,341.5055,55.343,3.485,5787821725562880.0,1.227002621916554
