loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1816,5.317117214202881,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.1110668182373047,0.1016949152542373,0.3625,162.748,2.758,,,,,
2.9654,4.75079870223999,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.955700159072876,0.1016949152542373,0.3531,167.094,2.832,,,,,
2.8171,5.220373630523682,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.8899073600769043,0.1016949152542373,0.1625,363.043,6.153,,,,,
2.5198,10.047613143920898,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.5313942432403564,0.288135593220339,0.4608,128.041,2.17,,,,,
2.2336,6.174773216247559,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.112311363220215,0.423728813559322,0.3757,157.055,2.662,,,,,
1.8742,7.258701324462891,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,1.91670823097229,0.4576271186440678,0.1802,327.383,5.549,,,,,
1.6023,8.959633827209473,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,1.7443571090698242,0.576271186440678,0.3158,186.841,3.167,,,,,
1.3519,8.654059410095215,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,1.5267583131790161,0.6610169491525424,0.3373,174.929,2.965,,,,,
1.1944,14.22659969329834,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,1.4202330112457275,0.6440677966101694,0.1997,295.491,5.008,,,,,
0.9235,11.825601577758789,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,1.3980406522750854,0.6440677966101694,0.386,152.846,2.591,,,,,
0.7555,5.4766645431518555,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,1.4197837114334106,0.6271186440677966,0.3466,170.221,2.885,,,,,
0.6759,5.541073799133301,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,1.2407841682434082,0.6949152542372882,0.3173,185.956,3.152,,,,,
0.592,11.857869148254395,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,1.1916327476501465,0.711864406779661,0.3724,158.451,2.686,,,,,
0.4931,4.465115547180176,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,1.0388630628585815,0.7288135593220338,0.2094,281.766,4.776,,,,,
0.447,7.702683925628662,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,1.229898452758789,0.6779661016949152,0.3375,174.794,2.963,,,,,
0.456,6.561846733093262,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.1375826597213745,0.711864406779661,0.3764,156.758,2.657,,,,,
0.387,6.556464195251465,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,1.11546790599823,0.6779661016949152,0.3454,170.805,2.895,,,,,
,,,17.0,85,,,,,,145.5344,132.271,2.405,1230342373708800.0,1.4394148069269517
