loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.1924,5.256410598754883,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,2.8476157188415527,0.16666666666666666,0.2869,209.113,6.97,,,,,
2.9598,4.852113246917725,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.6903655529022217,0.16666666666666666,0.2881,208.231,6.941,,,,,
2.7175,6.73989200592041,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,2.334155797958374,0.4666666666666667,0.2861,209.73,6.991,,,,,
2.2988,7.566140174865723,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,1.7965118885040283,0.6,0.2872,208.926,6.964,,,,,
1.8217,8.623295783996582,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,1.5420671701431274,0.6166666666666667,0.2882,208.202,6.94,,,,,
1.4358,11.402264595031738,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,1.2323355674743652,0.6833333333333333,0.2883,208.131,6.938,,,,,
1.1224,9.928426742553711,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,1.1957749128341675,0.65,0.2875,208.68,6.956,,,,,
0.8992,6.068078517913818,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,1.1822559833526611,0.6666666666666666,0.2866,209.333,6.978,,,,,
0.7751,8.534300804138184,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,0.9611203074455261,0.7666666666666667,0.2868,209.204,6.973,,,,,
0.6561,9.879251480102539,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,1.2552555799484253,0.6333333333333333,0.2871,208.985,6.966,,,,,
0.5665,5.990171432495117,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,1.1653486490249634,0.6666666666666666,0.2873,208.82,6.961,,,,,
0.4485,5.800692558288574,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,0.9622294902801514,0.7333333333333333,0.2875,208.701,6.957,,,,,
0.4295,8.396795272827148,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,1.3538349866867065,0.6333333333333333,0.2879,208.375,6.946,,,,,
0.4415,9.227375984191895,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,1.2143210172653198,0.7166666666666667,0.2876,208.615,6.954,,,,,
0.3505,13.190543174743652,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,1.391319990158081,0.65,0.2876,208.602,6.953,,,,,
,,,15.0,135,,,,,,83.7473,229.022,7.523,1081648589506560.0,1.341018056869507
