loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2278,15.722691535949707,9.933333333333334e-06,1.0,71,,,,,,,,,,
,,,1.0,71,2.9997851848602295,0.20962199312714777,3.32,87.651,5.723,,,,,
2.416,27.93657875061035,9.866666666666668e-06,2.0,142,,,,,,,,,,
,,,2.0,142,1.9240546226501465,0.5670103092783505,3.3662,86.448,5.644,,,,,
1.5137,21.77890396118164,9.800000000000001e-06,3.0,213,,,,,,,,,,
,,,3.0,213,1.3266475200653076,0.697594501718213,3.37,86.351,5.638,,,,,
1.0811,31.84939193725586,9.733333333333334e-06,4.0,284,,,,,,,,,,
,,,4.0,284,1.1244449615478516,0.7457044673539519,3.3605,86.594,5.654,,,,,
0.8679,16.153594970703125,9.666666666666667e-06,5.0,355,,,,,,,,,,
,,,5.0,355,1.008932113647461,0.7594501718213058,3.319,87.676,5.725,,,,,
0.7255,14.322638511657715,9.600000000000001e-06,6.0,426,,,,,,,,,,
,,,6.0,426,1.0311384201049805,0.7628865979381443,3.3524,86.804,5.668,,,,,
0.6598,22.92925262451172,9.533333333333334e-06,7.0,497,,,,,,,,,,
,,,7.0,497,0.9981817603111267,0.7628865979381443,3.358,86.658,5.658,,,,,
0.5852,10.054353713989258,9.466666666666667e-06,8.0,568,,,,,,,,,,
,,,8.0,568,0.9486008286476135,0.7869415807560137,3.3348,87.261,5.697,,,,,
0.5373,13.162388801574707,9.4e-06,9.0,639,,,,,,,,,,
,,,9.0,639,0.9396970272064209,0.8006872852233677,3.3621,86.552,5.651,,,,,
0.5019,8.543740272521973,9.333333333333334e-06,10.0,710,,,,,,,,,,
,,,10.0,710,0.8909639716148376,0.8006872852233677,3.3335,87.295,5.7,,,,,
0.4474,38.82816696166992,9.266666666666667e-06,11.0,781,,,,,,,,,,
,,,11.0,781,0.9773622751235962,0.7663230240549829,3.3145,87.796,5.732,,,,,
0.4182,1.9473202228546143,9.200000000000002e-06,12.0,852,,,,,,,,,,
,,,12.0,852,0.9277956485748291,0.7869415807560137,3.3296,87.398,5.706,,,,,
0.375,10.401957511901855,9.133333333333335e-06,13.0,923,,,,,,,,,,
,,,13.0,923,0.9106749296188354,0.8144329896907216,3.3354,87.247,5.697,,,,,
0.3736,11.053452491760254,9.066666666666667e-06,14.0,994,,,,,,,,,,
,,,14.0,994,0.9396229982376099,0.7972508591065293,3.3116,87.873,5.737,,,,,
0.3436,12.094983100891113,9e-06,15.0,1065,,,,,,,,,,
,,,15.0,1065,0.9908338189125061,0.7869415807560137,3.3223,87.59,5.719,,,,,
0.3248,5.838015556335449,8.933333333333333e-06,16.0,1136,,,,,,,,,,
,,,16.0,1136,0.9510377645492554,0.7972508591065293,3.3223,87.589,5.719,,,,,
0.3075,13.351059913635254,8.866666666666668e-06,17.0,1207,,,,,,,,,,
,,,17.0,1207,0.9349426031112671,0.8144329896907216,3.3755,86.208,5.629,,,,,
0.2998,6.007174968719482,8.8e-06,18.0,1278,,,,,,,,,,
,,,18.0,1278,0.9357550740242004,0.7869415807560137,3.3415,87.086,5.686,,,,,
0.2789,6.397000312805176,8.733333333333333e-06,19.0,1349,,,,,,,,,,
,,,19.0,1349,0.9652836918830872,0.7903780068728522,3.3031,88.099,5.752,,,,,
0.2758,7.844840049743652,8.666666666666668e-06,20.0,1420,,,,,,,,,,
,,,20.0,1420,0.988585889339447,0.7903780068728522,3.3599,86.61,5.655,,,,,
,,,20.0,1420,,,,,,1039.403,163.074,10.246,2.10650646294528e+16,0.7780479471448442
