loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2339,5.584188461303711,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,2.8786182403564453,0.1935483870967742,0.4382,141.501,2.282,,,,,
3.0831,8.262481689453125,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,3.3679568767547607,0.03225806451612903,0.541,114.606,1.848,,,,,
3.0735,7.162953853607178,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.82228946685791,0.22580645161290322,0.4395,141.074,2.275,,,,,
2.9629,12.101680755615234,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.788299322128296,0.20967741935483872,0.4383,141.456,2.282,,,,,
2.9266,6.235470771789551,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.7502493858337402,0.20967741935483872,0.4387,141.317,2.279,,,,,
3.083,7.203856468200684,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.777557849884033,0.22580645161290322,0.4374,141.757,2.286,,,,,
2.8958,5.032839775085449,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.71492600440979,0.22580645161290322,0.4379,141.579,2.284,,,,,
2.8574,6.1717095375061035,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,2.737213134765625,0.1935483870967742,0.4381,141.516,2.283,,,,,
2.7186,17.10172462463379,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,2.568840980529785,0.27419354838709675,0.439,141.226,2.278,,,,,
2.6306,10.666337013244629,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,2.5749709606170654,0.25806451612903225,0.4395,141.084,2.276,,,,,
2.5393,9.81477165222168,8.428571428571429e-05,11.0,55,,,,,,,,,,
