loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2495,10.242890357971191,9.933333333333334e-06,1.0,70,,,,,,,,,,
,,,1.0,70,2.6327223777770996,0.3333333333333333,2.0704,146.349,9.177,,,,,
2.1855,11.983074188232422,9.866666666666668e-06,2.0,140,,,,,,,,,,
,,,2.0,140,1.9142333269119263,0.6237623762376238,1.9571,154.822,9.708,,,,,
1.585,10.862190246582031,9.800000000000001e-06,3.0,210,,,,,,,,,,
,,,3.0,210,1.530684232711792,0.66996699669967,2.0927,144.786,9.079,,,,,
1.1676,16.718185424804688,9.733333333333334e-06,4.0,280,,,,,,,,,,
,,,4.0,280,1.2923885583877563,0.7425742574257426,2.0869,145.194,9.105,,,,,
0.9508,9.735864639282227,9.666666666666667e-06,5.0,350,,,,,,,,,,
,,,5.0,350,1.1928292512893677,0.735973597359736,2.1635,140.05,8.782,,,,,
0.8057,20.213045120239258,9.600000000000001e-06,6.0,420,,,,,,,,,,
,,,6.0,420,1.196689486503601,0.7227722772277227,2.0919,144.842,9.082,,,,,
0.7151,8.71467113494873,9.533333333333334e-06,7.0,490,,,,,,,,,,
,,,7.0,490,1.1168878078460693,0.7623762376237624,2.0929,144.777,9.078,,,,,
0.6386,8.916205406188965,9.466666666666667e-06,8.0,560,,,,,,,,,,
,,,8.0,560,1.0841716527938843,0.7557755775577558,2.0742,146.081,9.16,,,,,
0.5603,11.373234748840332,9.4e-06,9.0,630,,,,,,,,,,
,,,9.0,630,1.0774147510528564,0.759075907590759,2.0757,145.974,9.153,,,,,
0.5346,2.066166639328003,9.333333333333334e-06,10.0,700,,,,,,,,,,
,,,10.0,700,1.0750901699066162,0.7656765676567657,2.0804,145.645,9.133,,,,,
0.4802,14.677704811096191,9.266666666666667e-06,11.0,770,,,,,,,,,,
,,,11.0,770,1.1247897148132324,0.7491749174917491,2.1007,144.241,9.045,,,,,
0.4386,2.2929513454437256,9.200000000000002e-06,12.0,840,,,,,,,,,,
,,,12.0,840,1.068339228630066,0.768976897689769,2.031,149.184,9.355,,,,,
0.4044,6.787730693817139,9.133333333333335e-06,13.0,910,,,,,,,,,,
,,,13.0,910,1.0858709812164307,0.7491749174917491,2.087,145.188,9.104,,,,,
0.391,9.58606243133545,9.066666666666667e-06,14.0,980,,,,,,,,,,
,,,14.0,980,1.0575841665267944,0.759075907590759,2.0741,146.085,9.16,,,,,
0.3668,10.272969245910645,9e-06,15.0,1050,,,,,,,,,,
,,,15.0,1050,1.0595370531082153,0.7623762376237624,2.0463,148.069,9.285,,,,,
0.3351,8.16501235961914,8.933333333333333e-06,16.0,1120,,,,,,,,,,
,,,16.0,1120,1.0840669870376587,0.759075907590759,2.1501,140.921,8.837,,,,,
0.3107,3.811569929122925,8.866666666666668e-06,17.0,1190,,,,,,,,,,
,,,17.0,1190,1.0913845300674438,0.7557755775577558,2.0735,146.131,9.163,,,,,
0.2985,4.742340564727783,8.8e-06,18.0,1260,,,,,,,,,,
,,,18.0,1260,1.1336594820022583,0.7557755775577558,2.102,144.147,9.039,,,,,
0.283,4.173961162567139,8.733333333333333e-06,19.0,1330,,,,,,,,,,
,,,19.0,1330,1.1589430570602417,0.7491749174917491,1.9522,155.207,9.732,,,,,
0.274,7.441867828369141,8.666666666666668e-06,20.0,1400,,,,,,,,,,
,,,20.0,1400,1.14051353931427,0.7524752475247525,1.9577,154.773,9.705,,,,,
0.2591,4.691117763519287,8.6e-06,21.0,1470,,,,,,,,,,
,,,21.0,1470,1.1473467350006104,0.7458745874587459,1.9655,154.16,9.667,,,,,
0.2461,0.9343097805976868,8.533333333333335e-06,22.0,1540,,,,,,,,,,
,,,22.0,1540,1.1433773040771484,0.768976897689769,2.0367,148.768,9.329,,,,,
0.2442,8.969587326049805,8.466666666666668e-06,23.0,1610,,,,,,,,,,
,,,23.0,1610,1.1752439737319946,0.759075907590759,1.9968,151.745,9.515,,,,,
0.245,4.505317687988281,8.400000000000001e-06,24.0,1680,,,,,,,,,,
,,,24.0,1680,1.1799981594085693,0.7425742574257426,1.9505,155.342,9.741,,,,,
,,,24.0,1680,,,,,,837.6504,200.203,12.535,2.5009637793693696e+16,0.7070576588312785
