loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4225,14.805707931518555,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.209749698638916,0.12121212121212122,0.6308,104.621,3.17,,,,,
3.1779,12.0802583694458,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,3.099285364151001,0.16666666666666666,0.6115,107.926,3.27,,,,,
3.0312,10.365541458129883,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.884629964828491,0.16666666666666666,0.5103,129.326,3.919,,,,,
2.9605,11.784311294555664,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.945451259613037,0.16666666666666666,0.51,129.417,3.922,,,,,
3.0185,9.59904956817627,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.8965134620666504,0.16666666666666666,0.5104,129.318,3.919,,,,,
2.9849,17.20342445373535,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.8355016708374023,0.16666666666666666,0.5103,129.326,3.919,,,,,
2.8365,12.109057426452637,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.7591230869293213,0.22727272727272727,0.5092,129.61,3.928,,,,,
2.7406,15.663656234741211,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,2.5873446464538574,0.2878787878787879,0.5097,129.494,3.924,,,,,
2.4827,28.18816566467285,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,2.7475454807281494,0.19696969696969696,0.5094,129.558,3.926,,,,,
2.5524,11.890190124511719,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,2.6060233116149902,0.22727272727272727,0.5095,129.531,3.925,,,,,
2.322,10.353784561157227,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,2.292975664138794,0.4090909090909091,0.5104,129.313,3.919,,,,,
2.0984,8.230894088745117,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,2.201246500015259,0.42424242424242425,0.511,129.154,3.914,,,,,
2.0137,13.825533866882324,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,1.994273066520691,0.4696969696969697,0.6085,108.472,3.287,,,,,
1.662,11.550518989562988,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,2.209561347961426,0.4393939393939394,0.5112,129.102,3.912,,,,,
1.6064,14.444791793823242,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,1.940815806388855,0.5151515151515151,0.5104,129.304,3.918,,,,,
1.3605,11.50199031829834,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.8945565223693848,0.5606060606060606,0.5106,129.249,3.917,,,,,
1.3626,18.03006362915039,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,1.8059661388397217,0.5606060606060606,0.5105,129.275,3.917,,,,,
1.2465,22.61639404296875,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,1.7526499032974243,0.5454545454545454,0.5098,129.46,3.923,,,,,
1.0144,10.833344459533691,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,1.5787544250488281,0.6363636363636364,0.5099,129.444,3.923,,,,,
0.9581,7.6541523933410645,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,1.6081973314285278,0.6515151515151515,0.51,129.415,3.922,,,,,
0.8415,8.472472190856934,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,1.7313519716262817,0.6212121212121212,0.5109,129.191,3.915,,,,,
0.8137,16.646923065185547,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,1.6087017059326172,0.5757575757575758,0.5097,129.497,3.924,,,,,
0.653,13.015033721923828,6.714285714285714e-05,23.0,115,,,,,,,,,,
,,,23.0,115,1.687296986579895,0.5454545454545454,0.5098,129.46,3.923,,,,,
0.6045,4.841724872589111,6.571428571428571e-05,24.0,120,,,,,,,,,,
,,,24.0,120,1.6820186376571655,0.5757575757575758,0.5113,129.075,3.911,,,,,
0.5085,4.821909427642822,6.428571428571429e-05,25.0,125,,,,,,,,,,
,,,25.0,125,1.491570234298706,0.6515151515151515,0.5102,129.374,3.92,,,,,
0.4333,3.605290651321411,6.285714285714286e-05,26.0,130,,,,,,,,,,
,,,26.0,130,1.5821638107299805,0.5909090909090909,0.5103,129.338,3.919,,,,,
0.4599,8.613065719604492,6.142857142857143e-05,27.0,135,,,,,,,,,,
,,,27.0,135,1.4661744832992554,0.6363636363636364,0.5109,129.185,3.915,,,,,
