loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.583,6.537841320037842,9.857142857142859e-06,1.0,17,,,,,,,,,,
,,,1.0,17,1.7380447387695312,0.578125,1.3101,48.851,3.053,,,,,
1.5644,7.876846790313721,9.714285714285715e-06,2.0,34,,,,,,,,,,
,,,2.0,34,1.6914329528808594,0.578125,1.3104,48.841,3.053,,,,,
1.5129,5.738988399505615,9.571428571428573e-06,3.0,51,,,,,,,,,,
,,,3.0,51,1.6990547180175781,0.578125,1.3066,48.981,3.061,,,,,
1.5421,7.311323165893555,9.42857142857143e-06,4.0,68,,,,,,,,,,
,,,4.0,68,1.6907386779785156,0.578125,1.3062,48.998,3.062,,,,,
1.4912,10.099353790283203,9.285714285714288e-06,5.0,85,,,,,,,,,,
,,,5.0,85,1.6831283569335938,0.578125,1.3062,48.997,3.062,,,,,
1.45,8.900996208190918,9.142857142857144e-06,6.0,102,,,,,,,,,,
,,,6.0,102,1.6647529602050781,0.59375,1.3068,48.976,3.061,,,,,
1.4239,7.067745208740234,9e-06,7.0,119,,,,,,,,,,
,,,7.0,119,1.6425857543945312,0.59375,1.3071,48.965,3.06,,,,,
1.3827,6.141199111938477,8.857142857142858e-06,8.0,136,,,,,,,,,,
,,,8.0,136,1.6246471405029297,0.59375,1.3062,48.997,3.062,,,,,
1.381,8.21507453918457,8.714285714285715e-06,9.0,153,,,,,,,,,,
,,,9.0,153,1.605010986328125,0.59375,1.3054,49.026,3.064,,,,,
1.3414,8.71111011505127,8.571428571428571e-06,10.0,170,,,,,,,,,,
,,,10.0,170,1.5869617462158203,0.609375,1.3032,49.11,3.069,,,,,
1.2983,5.969242572784424,8.428571428571429e-06,11.0,187,,,,,,,,,,
,,,11.0,187,1.5982646942138672,0.609375,1.3052,49.034,3.065,,,,,
1.2979,6.176784515380859,8.285714285714287e-06,12.0,204,,,,,,,,,,
,,,12.0,204,1.5805778503417969,0.59375,1.3048,49.049,3.066,,,,,
1.2691,5.035991191864014,8.142857142857143e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.5642547607421875,0.609375,1.3055,49.025,3.064,,,,,
1.2511,6.778449535369873,8.000000000000001e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.5543498992919922,0.59375,1.3053,49.03,3.064,,,,,
1.1996,8.842087745666504,7.857142857142858e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.564164161682129,0.609375,1.3049,49.048,3.065,,,,,
1.2294,6.368681907653809,7.714285714285716e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.5631256103515625,0.59375,1.3051,49.039,3.065,,,,,
1.1985,6.153818130493164,7.571428571428572e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.5461769104003906,0.59375,1.3054,49.026,3.064,,,,,
1.1603,6.806357383728027,7.428571428571429e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.5444364547729492,0.609375,1.3048,49.051,3.066,,,,,
1.1536,5.181606292724609,7.285714285714286e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.5351009368896484,0.625,1.305,49.041,3.065,,,,,
1.1129,7.460136413574219,7.1428571428571436e-06,20.0,340,,,,,,,,,,
,,,20.0,340,1.533365249633789,0.625,1.3046,49.058,3.066,,,,,
1.142,5.52488899230957,7e-06,21.0,357,,,,,,,,,,
,,,21.0,357,1.5103530883789062,0.625,1.3046,49.057,3.066,,,,,
1.115,6.359142303466797,6.857142857142858e-06,22.0,374,,,,,,,,,,
,,,22.0,374,1.5088367462158203,0.609375,1.3049,49.047,3.065,,,,,
1.0388,5.188458442687988,6.714285714285714e-06,23.0,391,,,,,,,,,,
,,,23.0,391,1.512038230895996,0.625,1.3044,49.066,3.067,,,,,
1.0897,5.820104122161865,6.571428571428572e-06,24.0,408,,,,,,,,,,
,,,24.0,408,1.5131025314331055,0.609375,1.3047,49.055,3.066,,,,,
1.0565,7.979649066925049,6.4285714285714295e-06,25.0,425,,,,,,,,,,
,,,25.0,425,1.5354604721069336,0.609375,1.3046,49.058,3.066,,,,,
1.0261,7.6061906814575195,6.285714285714286e-06,26.0,442,,,,,,,,,,
,,,26.0,442,1.5197725296020508,0.609375,1.3048,49.051,3.066,,,,,
1.0554,6.353000640869141,6.142857142857144e-06,27.0,459,,,,,,,,,,
,,,27.0,459,1.5108699798583984,0.625,1.3043,49.07,3.067,,,,,
1.0054,6.257056713104248,6e-06,28.0,476,,,,,,,,,,
,,,28.0,476,1.507150650024414,0.609375,1.3032,49.109,3.069,,,,,
0.9968,7.421332836151123,5.857142857142858e-06,29.0,493,,,,,,,,,,
,,,29.0,493,1.5066289901733398,0.609375,1.3041,49.076,3.067,,,,,
1.0065,6.500800609588623,5.7142857142857145e-06,30.0,510,,,,,,,,,,
,,,30.0,510,1.4986848831176758,0.609375,1.304,49.078,3.067,,,,,
0.989,8.431976318359375,5.571428571428572e-06,31.0,527,,,,,,,,,,
,,,31.0,527,1.4982986450195312,0.625,1.3044,49.066,3.067,,,,,
0.9748,7.675918102264404,5.428571428571429e-06,32.0,544,,,,,,,,,,
,,,32.0,544,1.4888124465942383,0.609375,1.3038,49.089,3.068,,,,,
0.947,5.396293640136719,5.285714285714286e-06,33.0,561,,,,,,,,,,
,,,33.0,561,1.491119384765625,0.609375,1.3038,49.086,3.068,,,,,
0.9557,7.518630504608154,5.142857142857142e-06,34.0,578,,,,,,,,,,
,,,34.0,578,1.5002031326293945,0.609375,1.3043,49.068,3.067,,,,,
0.9212,6.649631023406982,5e-06,35.0,595,,,,,,,,,,
,,,35.0,595,1.4987339973449707,0.609375,1.304,49.079,3.067,,,,,
0.9448,7.693384647369385,4.857142857142858e-06,36.0,612,,,,,,,,,,
,,,36.0,612,1.4819021224975586,0.625,1.3037,49.093,3.068,,,,,
0.9418,7.971715927124023,4.714285714285715e-06,37.0,629,,,,,,,,,,
,,,37.0,629,1.4833621978759766,0.625,1.3041,49.075,3.067,,,,,
0.9013,5.627737998962402,4.571428571428572e-06,38.0,646,,,,,,,,,,
,,,38.0,646,1.4785213470458984,0.625,1.3046,49.056,3.066,,,,,
0.9236,6.181643486022949,4.428571428571429e-06,39.0,663,,,,,,,,,,
,,,39.0,663,1.4785747528076172,0.625,1.3042,49.074,3.067,,,,,
0.9477,5.939366340637207,4.2857142857142855e-06,40.0,680,,,,,,,,,,
,,,40.0,680,1.4837651252746582,0.625,1.3043,49.068,3.067,,,,,
0.9195,5.996105670928955,4.1428571428571435e-06,41.0,697,,,,,,,,,,
,,,41.0,697,1.4869556427001953,0.625,1.3037,49.091,3.068,,,,,
0.8846,6.653199672698975,4.000000000000001e-06,42.0,714,,,,,,,,,,
,,,42.0,714,1.4899325370788574,0.625,1.3038,49.086,3.068,,,,,
0.9005,7.27980899810791,3.857142857142858e-06,43.0,731,,,,,,,,,,
,,,43.0,731,1.4834342002868652,0.625,1.304,49.08,3.068,,,,,
0.8972,4.773563385009766,3.7142857142857146e-06,44.0,748,,,,,,,,,,
,,,44.0,748,1.477264404296875,0.625,1.3037,49.092,3.068,,,,,
0.8555,7.199680328369141,3.5714285714285718e-06,45.0,765,,,,,,,,,,
,,,45.0,765,1.4760560989379883,0.625,1.3037,49.092,3.068,,,,,
0.8626,5.83965539932251,3.428571428571429e-06,46.0,782,,,,,,,,,,
,,,46.0,782,1.486227035522461,0.609375,1.3038,49.086,3.068,,,,,
0.8607,5.414426803588867,3.285714285714286e-06,47.0,799,,,,,,,,,,
,,,47.0,799,1.4852800369262695,0.625,1.3039,49.083,3.068,,,,,
0.877,4.582781791687012,3.142857142857143e-06,48.0,816,,,,,,,,,,
,,,48.0,816,1.4858736991882324,0.625,1.3043,49.069,3.067,,,,,
0.8808,8.645872116088867,3e-06,49.0,833,,,,,,,,,,
,,,49.0,833,1.4833245277404785,0.625,1.304,49.08,3.068,,,,,
0.8475,9.257380485534668,2.8571428571428573e-06,50.0,850,,,,,,,,,,
,,,50.0,850,1.4826679229736328,0.625,1.3037,49.089,3.068,,,,,
0.8353,7.840158462524414,2.7142857142857144e-06,51.0,867,,,,,,,,,,
,,,51.0,867,1.4916267395019531,0.609375,1.3037,49.091,3.068,,,,,
,,,51.0,867,,,,,,938.2984,20.143,1.268,8411276409477120.0,1.1067326203624546
