loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2718,11.87865161895752,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.142021894454956,0.14754098360655737,0.4424,137.882,2.26,,,,,
3.0402,7.961398601531982,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,3.0481412410736084,0.14754098360655737,0.552,110.517,1.812,,,,,
2.974,8.188355445861816,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.964325428009033,0.04918032786885246,0.4415,138.164,2.265,,,,,
2.8077,6.835832118988037,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.8396053314208984,0.19672131147540983,0.4419,138.028,2.263,,,,,
2.7559,77.28115844726562,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.9839019775390625,0.14754098360655737,0.4424,137.896,2.261,,,,,
3.0935,412.0314636230469,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,4.960855960845947,0.0,0.4431,137.656,2.257,,,,,
3.0574,354.8524169921875,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,4.918031692504883,0.0,0.442,138.009,2.262,,,,,
3.3467,73.17184448242188,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,3.6142935752868652,0.0,0.4421,137.968,2.262,,,,,
2.9541,78.9085464477539,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,3.1201348304748535,0.08196721311475409,0.4422,137.96,2.262,,,,,
3.0156,11.362051963806152,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,3.0524888038635254,0.14754098360655737,0.4409,138.369,2.268,,,,,
2.9171,9.229844093322754,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,2.944150447845459,0.14754098360655737,0.441,138.319,2.268,,,,,
2.8187,14.639907836914062,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,2.8384244441986084,0.14754098360655737,0.4421,137.967,2.262,,,,,
2.7457,31.39027214050293,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,2.820488691329956,0.16393442622950818,0.5449,111.945,1.835,,,,,
2.8605,9.21816635131836,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,3.0538570880889893,0.16393442622950818,0.4418,138.069,2.263,,,,,
2.823,83.0034408569336,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,3.00341796875,0.11475409836065574,0.4426,137.823,2.259,,,,,
2.9127,12.012616157531738,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,2.9828689098358154,0.09836065573770492,0.4416,138.14,2.265,,,,,
2.873,18.752193450927734,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,2.9558682441711426,0.11475409836065574,0.4421,137.98,2.262,,,,,
2.8746,17.947742462158203,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,3.0031256675720215,0.03278688524590164,0.4408,138.379,2.269,,,,,
2.9366,13.476505279541016,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,2.968608856201172,0.14754098360655737,0.4419,138.037,2.263,,,,,
2.8924,11.804474830627441,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,4.490272521972656,0.01639344262295082,0.4427,137.801,2.259,,,,,
3.0598,12.11722183227539,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,2.8366897106170654,0.16393442622950818,0.4415,138.151,2.265,,,,,
2.7017,6.990390777587891,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,2.7882070541381836,0.14754098360655737,0.4407,138.413,2.269,,,,,
2.6724,17.646900177001953,6.714285714285714e-05,23.0,115,,,,,,,,,,
,,,23.0,115,2.8203976154327393,0.21311475409836064,0.441,138.332,2.268,,,,,
2.7795,6.830160140991211,6.571428571428571e-05,24.0,120,,,,,,,,,,
,,,24.0,120,2.8650732040405273,0.16393442622950818,0.4406,138.435,2.269,,,,,
2.7095,7.010097980499268,6.428571428571429e-05,25.0,125,,,,,,,,,,
,,,25.0,125,2.8343656063079834,0.16393442622950818,0.4401,138.605,2.272,,,,,
2.7368,7.6965837478637695,6.285714285714286e-05,26.0,130,,,,,,,,,,
,,,26.0,130,2.826261043548584,0.19672131147540983,0.44,138.629,2.273,,,,,
2.655,8.918418884277344,6.142857142857143e-05,27.0,135,,,,,,,,,,
,,,27.0,135,2.829712390899658,0.18032786885245902,0.4399,138.683,2.273,,,,,
2.6026,6.7721638679504395,6e-05,28.0,140,,,,,,,,,,
,,,28.0,140,2.9111852645874023,0.18032786885245902,0.4404,138.507,2.271,,,,,
2.6883,6.892027378082275,5.8571428571428575e-05,29.0,145,,,,,,,,,,
,,,29.0,145,2.9501850605010986,0.16393442622950818,0.4413,138.237,2.266,,,,,
2.7906,71.03564453125,5.714285714285714e-05,30.0,150,,,,,,,,,,
,,,30.0,150,2.957977533340454,0.13114754098360656,0.4399,138.663,2.273,,,,,
