loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2449,6.026889324188232,9.857142857142859e-06,1.0,17,,,,,,,,,,
,,,1.0,17,3.15576171875,0.171875,0.164,390.199,24.387,,,,,
3.1075,8.178186416625977,9.714285714285715e-06,2.0,34,,,,,,,,,,
,,,2.0,34,3.06787109375,0.171875,0.1636,391.204,24.45,,,,,
2.9607,16.57062339782715,9.571428571428573e-06,3.0,51,,,,,,,,,,
,,,3.0,51,2.8525390625,0.3125,0.1637,390.909,24.432,,,,,
2.7911,10.884305000305176,9.42857142857143e-06,4.0,68,,,,,,,,,,
,,,4.0,68,2.8001708984375,0.28125,0.1638,390.701,24.419,,,,,
2.6539,16.180734634399414,9.285714285714288e-06,5.0,85,,,,,,,,,,
,,,5.0,85,2.72705078125,0.265625,0.1639,390.516,24.407,,,,,
2.5699,12.925196647644043,9.142857142857144e-06,6.0,102,,,,,,,,,,
,,,6.0,102,2.55224609375,0.40625,0.1644,389.197,24.325,,,,,
2.4377,9.939798355102539,9e-06,7.0,119,,,,,,,,,,
,,,7.0,119,2.434326171875,0.46875,0.1642,389.666,24.354,,,,,
2.2912,9.405791282653809,8.857142857142858e-06,8.0,136,,,,,,,,,,
,,,8.0,136,2.33447265625,0.484375,0.1644,389.405,24.338,,,,,
2.1925,10.662452697753906,8.714285714285715e-06,9.0,153,,,,,,,,,,
,,,9.0,153,2.26715087890625,0.5,0.1641,389.972,24.373,,,,,
2.0596,11.201913833618164,8.571428571428571e-06,10.0,170,,,,,,,,,,
,,,10.0,170,2.145263671875,0.53125,0.1644,389.33,24.333,,,,,
2.0118,13.999859809875488,8.428571428571429e-06,11.0,187,,,,,,,,,,
,,,11.0,187,2.12286376953125,0.515625,0.1649,388.067,24.254,,,,,
1.9109,10.527408599853516,8.285714285714287e-06,12.0,204,,,,,,,,,,
,,,12.0,204,2.04986572265625,0.515625,0.1645,389.146,24.322,,,,,
1.7968,12.514376640319824,8.142857142857143e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.957275390625,0.59375,0.1645,389.093,24.318,,,,,
1.7298,13.451279640197754,8.000000000000001e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.87841796875,0.546875,0.1646,388.769,24.298,,,,,
1.6258,13.332484245300293,7.857142857142858e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.821746826171875,0.578125,0.1641,389.943,24.371,,,,,
1.5469,10.179906845092773,7.714285714285716e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.787841796875,0.625,0.1639,390.594,24.412,,,,,
1.4604,10.43454647064209,7.571428571428572e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.71771240234375,0.625,0.1638,390.668,24.417,,,,,
1.3766,12.054535865783691,7.428571428571429e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.679473876953125,0.625,0.164,390.182,24.386,,,,,
1.3313,9.479168891906738,7.285714285714286e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.655426025390625,0.625,0.1645,389.123,24.32,,,,,
1.2797,10.63177490234375,7.1428571428571436e-06,20.0,340,,,,,,,,,,
,,,20.0,340,1.63043212890625,0.625,0.1644,389.261,24.329,,,,,
1.2165,9.454495429992676,7e-06,21.0,357,,,,,,,,,,
,,,21.0,357,1.5890655517578125,0.625,0.1641,390.056,24.379,,,,,
1.1688,8.506325721740723,6.857142857142858e-06,22.0,374,,,,,,,,,,
,,,22.0,374,1.5710296630859375,0.640625,0.1643,389.542,24.346,,,,,
1.1151,8.709896087646484,6.714285714285714e-06,23.0,391,,,,,,,,,,
,,,23.0,391,1.5341949462890625,0.625,0.1642,389.653,24.353,,,,,
1.05,7.4988579750061035,6.571428571428572e-06,24.0,408,,,,,,,,,,
,,,24.0,408,1.5128021240234375,0.65625,0.1644,389.243,24.328,,,,,
1.0144,9.88707447052002,6.4285714285714295e-06,25.0,425,,,,,,,,,,
,,,25.0,425,1.490020751953125,0.625,0.1648,388.258,24.266,,,,,
0.9844,10.616536140441895,6.285714285714286e-06,26.0,442,,,,,,,,,,
,,,26.0,442,1.4810028076171875,0.640625,0.1644,389.263,24.329,,,,,
