loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.8788,52.78664016723633,9.933333333333334e-06,1.0,33,,,,,,,,,,
,,,1.0,33,1.9154807329177856,0.4861111111111111,1.9429,37.059,4.632,,,,,
1.0881,41.914241790771484,9.866666666666668e-06,2.0,66,,,,,,,,,,
,,,2.0,66,1.6622262001037598,0.5833333333333334,1.9179,37.541,4.693,,,,,
0.7527,37.73613357543945,9.800000000000001e-06,3.0,99,,,,,,,,,,
,,,3.0,99,1.6208574771881104,0.5972222222222222,1.9502,36.919,4.615,,,,,
0.5245,22.05233383178711,9.733333333333334e-06,4.0,132,,,,,,,,,,
,,,4.0,132,1.5036953687667847,0.6111111111111112,1.8689,38.524,4.816,,,,,
0.3653,17.811279296875,9.666666666666667e-06,5.0,165,,,,,,,,,,
,,,5.0,165,1.5935450792312622,0.5972222222222222,1.8885,38.126,4.766,,,,,
0.4117,22.1599178314209,9.600000000000001e-06,6.0,198,,,,,,,,,,
,,,6.0,198,1.6945692300796509,0.6666666666666666,1.7433,41.302,5.163,,,,,
0.3567,7.864702224731445,9.533333333333334e-06,7.0,231,,,,,,,,,,
,,,7.0,231,1.6175808906555176,0.6111111111111112,1.9247,37.408,4.676,,,,,
0.2728,0.02351292222738266,9.466666666666667e-06,8.0,264,,,,,,,,,,
,,,8.0,264,1.8508145809173584,0.5972222222222222,1.9571,36.789,4.599,,,,,
0.2884,0.009196699596941471,9.4e-06,9.0,297,,,,,,,,,,
,,,9.0,297,1.9778071641921997,0.5833333333333334,1.9589,36.754,4.594,,,,,
0.274,16.750925064086914,9.333333333333334e-06,10.0,330,,,,,,,,,,
,,,10.0,330,1.7966893911361694,0.5972222222222222,1.9356,37.197,4.65,,,,,
0.2539,0.009984542615711689,9.266666666666667e-06,11.0,363,,,,,,,,,,
,,,11.0,363,1.7403318881988525,0.5833333333333334,1.9711,36.527,4.566,,,,,
0.1921,22.49612808227539,9.200000000000002e-06,12.0,396,,,,,,,,,,
,,,12.0,396,1.81425940990448,0.6111111111111112,1.9459,37.001,4.625,,,,,
0.1863,22.08255958557129,9.133333333333335e-06,13.0,429,,,,,,,,,,
,,,13.0,429,1.8179253339767456,0.5833333333333334,1.9537,36.853,4.607,,,,,
0.2474,15.803948402404785,9.066666666666667e-06,14.0,462,,,,,,,,,,
,,,14.0,462,1.7043896913528442,0.5833333333333334,1.8689,38.525,4.816,,,,,
,,,14.0,462,,,,,,797.2468,49.295,6.209,1.4765545689710592e+16,0.5780586164235036
