loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
2.1168,5.004699230194092,9.933333333333334e-06,1.0,142,,,,,,,,,,
,,,1.0,142,1.1409929990768433,0.7448275862068966,7.552,38.4,4.899,,,,,
1.0062,0.5477447509765625,9.866666666666668e-06,2.0,284,,,,,,,,,,
,,,2.0,284,1.1961113214492798,0.7758620689655172,7.1908,40.329,5.145,,,,,
0.662,6.545671463012695,9.800000000000001e-06,3.0,426,,,,,,,,,,
,,,3.0,426,1.0804921388626099,0.7655172413793103,7.3157,39.641,5.058,,,,,
0.4848,132.3633270263672,9.733333333333334e-06,4.0,568,,,,,,,,,,
,,,4.0,568,1.2114993333816528,0.803448275862069,7.309,39.677,5.062,,,,,
0.4176,50.04003143310547,9.666666666666667e-06,5.0,710,,,,,,,,,,
,,,5.0,710,1.7667434215545654,0.7931034482758621,7.2751,39.862,5.086,,,,,
0.4143,0.20153860747814178,9.600000000000001e-06,6.0,852,,,,,,,,,,
,,,6.0,852,1.3450406789779663,0.7793103448275862,7.631,38.003,4.849,,,,,
0.3288,4.7082263336051255e-05,9.533333333333334e-06,7.0,994,,,,,,,,,,
,,,7.0,994,1.9368805885314941,0.7896551724137931,7.2682,39.9,5.091,,,,,
0.3086,3.407190160942264e-05,9.466666666666667e-06,8.0,1136,,,,,,,,,,
,,,8.0,1136,1.5304304361343384,0.8,7.3136,39.652,5.059,,,,,
0.2952,21.506526947021484,9.4e-06,9.0,1278,,,,,,,,,,
,,,9.0,1278,1.156353235244751,0.7896551724137931,7.2515,39.992,5.102,,,,,
0.2585,0.0023067821748554707,9.333333333333334e-06,10.0,1420,,,,,,,,,,
,,,10.0,1420,1.3297994136810303,0.7931034482758621,7.3384,39.518,5.042,,,,,
0.2459,1.999577079914161e-06,9.266666666666667e-06,11.0,1562,,,,,,,,,,
,,,11.0,1562,1.6300938129425049,0.8,7.5552,38.384,4.897,,,,,
0.2785,32.407012939453125,9.200000000000002e-06,12.0,1704,,,,,,,,,,
,,,12.0,1704,1.459970235824585,0.7862068965517242,7.35,39.456,5.034,,,,,
0.2399,2.176666384912096e-07,9.133333333333335e-06,13.0,1846,,,,,,,,,,
,,,13.0,1846,1.755302906036377,0.7931034482758621,7.2445,40.03,5.107,,,,,
,,,13.0,1846,,,,,,2034.4068,83.39,10.47,5.918843028425933e+16,0.54285483809747
