loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2296,20.30314826965332,9.857142857142859e-06,1.0,17,,,,,,,,,,
,,,1.0,17,2.9910888671875,0.171875,0.7201,88.871,5.554,,,,,
2.9678,14.055513381958008,9.714285714285715e-06,2.0,34,,,,,,,,,,
,,,2.0,34,2.8782958984375,0.1875,0.7209,88.78,5.549,,,,,
2.7787,16.12563133239746,9.571428571428573e-06,3.0,51,,,,,,,,,,
,,,3.0,51,2.699951171875,0.3125,0.721,88.772,5.548,,,,,
2.5284,23.426258087158203,9.42857142857143e-06,4.0,68,,,,,,,,,,
,,,4.0,68,2.44232177734375,0.375,0.7206,88.81,5.551,,,,,
2.218,25.349424362182617,9.285714285714288e-06,5.0,85,,,,,,,,,,
,,,5.0,85,2.124298095703125,0.453125,0.7209,88.776,5.548,,,,,
1.837,28.64740753173828,9.142857142857144e-06,6.0,102,,,,,,,,,,
,,,6.0,102,1.945159912109375,0.5,0.7212,88.745,5.547,,,,,
1.5501,29.101207733154297,9e-06,7.0,119,,,,,,,,,,
,,,7.0,119,1.6915740966796875,0.578125,0.7211,88.751,5.547,,,,,
1.3128,22.18675994873047,8.857142857142858e-06,8.0,136,,,,,,,,,,
,,,8.0,136,1.5256195068359375,0.59375,0.7215,88.708,5.544,,,,,
1.1107,21.582653045654297,8.714285714285715e-06,9.0,153,,,,,,,,,,
,,,9.0,153,1.4407424926757812,0.578125,0.7217,88.674,5.542,,,,,
0.9535,26.37689208984375,8.571428571428571e-06,10.0,170,,,,,,,,,,
,,,10.0,170,1.4047317504882812,0.546875,0.7216,88.694,5.543,,,,,
0.8219,23.70548439025879,8.428571428571429e-06,11.0,187,,,,,,,,,,
,,,11.0,187,1.3590507507324219,0.609375,0.7221,88.633,5.54,,,,,
0.704,15.126581192016602,8.285714285714287e-06,12.0,204,,,,,,,,,,
,,,12.0,204,1.2321624755859375,0.6875,0.7221,88.63,5.539,,,,,
0.5816,18.780197143554688,8.142857142857143e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.2353630065917969,0.640625,0.722,88.643,5.54,,,,,
0.542,17.46237564086914,8.000000000000001e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.146371841430664,0.625,0.7221,88.629,5.539,,,,,
0.4596,19.8134708404541,7.857142857142858e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.193267822265625,0.640625,0.7214,88.716,5.545,,,,,
0.4211,9.997883796691895,7.714285714285716e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.1962394714355469,0.640625,0.7213,88.725,5.545,,,,,
0.4076,12.219600677490234,7.571428571428572e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.2294940948486328,0.625,0.7214,88.722,5.545,,,,,
0.3444,18.60791778564453,7.428571428571429e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.1273460388183594,0.703125,0.7214,88.721,5.545,,,,,
0.3169,8.841971397399902,7.285714285714286e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.0810127258300781,0.6875,0.7216,88.693,5.543,,,,,
0.3,18.911762237548828,7.1428571428571436e-06,20.0,340,,,,,,,,,,
,,,20.0,340,1.1310510635375977,0.671875,0.7215,88.71,5.544,,,,,
0.2747,18.042062759399414,7e-06,21.0,357,,,,,,,,,,
,,,21.0,357,1.062654972076416,0.703125,0.7214,88.712,5.544,,,,,
0.2579,18.503990173339844,6.857142857142858e-06,22.0,374,,,,,,,,,,
,,,22.0,374,1.2328734397888184,0.65625,0.7216,88.694,5.543,,,,,
0.237,6.301018714904785,6.714285714285714e-06,23.0,391,,,,,,,,,,
,,,23.0,391,1.194498062133789,0.6875,0.7218,88.67,5.542,,,,,
0.2197,13.718774795532227,6.571428571428572e-06,24.0,408,,,,,,,,,,
,,,24.0,408,1.2959504127502441,0.65625,0.7217,88.677,5.542,,,,,
0.2175,13.045804977416992,6.4285714285714295e-06,25.0,425,,,,,,,,,,
,,,25.0,425,1.1531825065612793,0.703125,0.7215,88.7,5.544,,,,,
0.2005,17.777423858642578,6.285714285714286e-06,26.0,442,,,,,,,,,,
,,,26.0,442,1.1676502227783203,0.6875,0.7216,88.692,5.543,,,,,
0.1982,14.7534761428833,6.142857142857144e-06,27.0,459,,,,,,,,,,
,,,27.0,459,1.1788201332092285,0.671875,0.7215,88.699,5.544,,,,,
,,,27.0,459,,,,,,401.5064,47.073,2.964,6794399416965120.0,0.9996655683372015
