loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.4889,8.762069702148438,9.933333333333334e-06,1.0,71,,,,,,,,,,
,,,1.0,71,3.0649514198303223,0.22413793103448276,1.328,218.368,14.307,,,,,
2.7335,16.375381469726562,9.866666666666668e-06,2.0,142,,,,,,,,,,
,,,2.0,142,2.3271820545196533,0.503448275862069,1.2569,230.729,15.117,,,,,
2.0946,16.11211395263672,9.800000000000001e-06,3.0,213,,,,,,,,,,
,,,3.0,213,1.827821969985962,0.6172413793103448,1.3286,218.269,14.3,,,,,
1.6637,15.728105545043945,9.733333333333334e-06,4.0,284,,,,,,,,,,
,,,4.0,284,1.5000101327896118,0.6896551724137931,1.3273,218.489,14.315,,,,,
1.3839,15.077141761779785,9.666666666666667e-06,5.0,355,,,,,,,,,,
,,,5.0,355,1.3758772611618042,0.6793103448275862,1.2564,230.812,15.122,,,,,
1.1966,20.398820877075195,9.600000000000001e-06,6.0,426,,,,,,,,,,
,,,6.0,426,1.221230149269104,0.7310344827586207,1.2892,224.954,14.738,,,,,
1.0429,11.556840896606445,9.533333333333334e-06,7.0,497,,,,,,,,,,
,,,7.0,497,1.104888677597046,0.7793103448275862,1.3292,218.183,14.295,,,,,
0.9541,30.475719451904297,9.466666666666667e-06,8.0,568,,,,,,,,,,
,,,8.0,568,1.1239442825317383,0.7517241379310344,1.328,218.381,14.308,,,,,
0.8545,27.210824966430664,9.4e-06,9.0,639,,,,,,,,,,
,,,9.0,639,1.0856908559799194,0.7551724137931034,1.3279,218.397,14.309,,,,,
0.7887,18.007766723632812,9.333333333333334e-06,10.0,710,,,,,,,,,,
,,,10.0,710,0.9961181879043579,0.7862068965517242,1.3389,216.594,14.191,,,,,
0.7348,8.59325885772705,9.266666666666667e-06,11.0,781,,,,,,,,,,
,,,11.0,781,1.0033363103866577,0.7620689655172413,1.353,214.334,14.043,,,,,
0.6799,22.064044952392578,9.200000000000002e-06,12.0,852,,,,,,,,,,
,,,12.0,852,0.9458799362182617,0.8068965517241379,1.2893,224.934,14.737,,,,,
0.6449,18.232023239135742,9.133333333333335e-06,13.0,923,,,,,,,,,,
,,,13.0,923,0.9771636128425598,0.7758620689655172,1.3285,218.296,14.302,,,,,
0.6227,7.770104885101318,9.066666666666667e-06,14.0,994,,,,,,,,,,
,,,14.0,994,0.89471435546875,0.8,1.3278,218.404,14.309,,,,,
0.5801,15.847906112670898,9e-06,15.0,1065,,,,,,,,,,
,,,15.0,1065,0.8914599418640137,0.8068965517241379,1.3264,218.641,14.325,,,,,
0.5397,14.235591888427734,8.933333333333333e-06,16.0,1136,,,,,,,,,,
,,,16.0,1136,0.9061734080314636,0.8068965517241379,1.3279,218.389,14.308,,,,,
0.5231,13.6670560836792,8.866666666666668e-06,17.0,1207,,,,,,,,,,
,,,17.0,1207,0.9550936818122864,0.7896551724137931,1.328,218.367,14.307,,,,,
0.4991,15.294245719909668,8.8e-06,18.0,1278,,,,,,,,,,
,,,18.0,1278,0.8808726072311401,0.8137931034482758,1.2452,232.899,15.259,,,,,
0.4932,9.646931648254395,8.733333333333333e-06,19.0,1349,,,,,,,,,,
,,,19.0,1349,0.9322608709335327,0.7896551724137931,1.328,218.37,14.307,,,,,
0.4474,19.327733993530273,8.666666666666668e-06,20.0,1420,,,,,,,,,,
,,,20.0,1420,0.8911097049713135,0.8103448275862069,1.3333,217.505,14.25,,,,,
0.4365,20.001062393188477,8.6e-06,21.0,1491,,,,,,,,,,
,,,21.0,1491,0.8731998801231384,0.7931034482758621,1.2681,228.688,14.983,,,,,
0.4107,3.7715415954589844,8.533333333333335e-06,22.0,1562,,,,,,,,,,
,,,22.0,1562,0.948598325252533,0.7896551724137931,1.3288,218.241,14.299,,,,,
0.3986,17.78748321533203,8.466666666666668e-06,23.0,1633,,,,,,,,,,
,,,23.0,1633,0.9016165733337402,0.7965517241379311,1.3272,218.501,14.316,,,,,
0.3868,11.093243598937988,8.400000000000001e-06,24.0,1704,,,,,,,,,,
,,,24.0,1704,0.9043671488761902,0.8103448275862069,1.2566,230.779,15.12,,,,,
0.3625,14.094356536865234,8.333333333333334e-06,25.0,1775,,,,,,,,,,
,,,25.0,1775,0.8734720945358276,0.8206896551724138,1.3538,214.211,14.035,,,,,
0.345,2.1877918243408203,8.266666666666667e-06,26.0,1846,,,,,,,,,,
,,,26.0,1846,0.9425715804100037,0.8,1.3274,218.466,14.313,,,,,
0.3305,10.97888469696045,8.2e-06,27.0,1917,,,,,,,,,,
,,,27.0,1917,0.8505873084068298,0.8137931034482758,1.3324,217.649,14.26,,,,,
0.3372,7.4624738693237305,8.133333333333334e-06,28.0,1988,,,,,,,,,,
,,,28.0,1988,0.9247192144393921,0.8068965517241379,1.3281,218.358,14.306,,,,,
0.3117,0.48870205879211426,8.066666666666667e-06,29.0,2059,,,,,,,,,,
,,,29.0,2059,0.8485087156295776,0.8172413793103448,1.2632,229.579,15.041,,,,,
0.3041,15.822870254516602,8.000000000000001e-06,30.0,2130,,,,,,,,,,
,,,30.0,2130,0.8400485515594482,0.8206896551724138,1.2829,226.043,14.81,,,,,
0.2964,2.9308342933654785,7.933333333333334e-06,31.0,2201,,,,,,,,,,
,,,31.0,2201,0.8718956112861633,0.8172413793103448,1.3269,218.56,14.319,,,,,
0.2933,8.14140510559082,7.866666666666667e-06,32.0,2272,,,,,,,,,,
,,,32.0,2272,0.887115478515625,0.8172413793103448,1.328,218.381,14.308,,,,,
0.2751,4.365196228027344,7.800000000000002e-06,33.0,2343,,,,,,,,,,
,,,33.0,2343,0.8726262450218201,0.8103448275862069,1.2866,225.399,14.768,,,,,
0.2761,20.65070152282715,7.733333333333334e-06,34.0,2414,,,,,,,,,,
,,,34.0,2414,0.90885990858078,0.803448275862069,1.3286,218.271,14.301,,,,,
0.2622,0.5470461249351501,7.666666666666667e-06,35.0,2485,,,,,,,,,,
,,,35.0,2485,0.8822782635688782,0.8137931034482758,1.3287,218.257,14.3,,,,,
0.2649,16.881561279296875,7.600000000000001e-06,36.0,2556,,,,,,,,,,
,,,36.0,2556,0.9137021899223328,0.8068965517241379,1.2567,230.757,15.119,,,,,
0.2587,8.179608345031738,7.533333333333334e-06,37.0,2627,,,,,,,,,,
,,,37.0,2627,0.9297136068344116,0.8103448275862069,1.3269,218.558,14.319,,,,,
0.2494,23.85529899597168,7.4666666666666675e-06,38.0,2698,,,,,,,,,,
,,,38.0,2698,1.0316097736358643,0.8,1.3274,218.478,14.314,,,,,
0.2488,1.5740797519683838,7.4e-06,39.0,2769,,,,,,,,,,
,,,39.0,2769,0.929713785648346,0.8103448275862069,1.2584,230.451,15.098,,,,,
0.242,3.3021299839019775,7.333333333333333e-06,40.0,2840,,,,,,,,,,
,,,40.0,2840,0.8797785639762878,0.8275862068965517,1.3289,218.222,14.297,,,,,
,,,40.0,2840,,,,,,777.5907,218.174,13.696,1.190827407384576e+16,0.7064266137673821
