loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2502,6.21529483795166,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,2.9016594886779785,0.203125,0.2844,225.021,7.032,,,,,
2.9031,7.954031467437744,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.7118618488311768,0.21875,0.2848,224.731,7.023,,,,,
2.5803,7.254475116729736,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,2.5211472511291504,0.234375,0.2853,224.307,7.01,,,,,
2.2142,7.11398983001709,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,2.208803415298462,0.421875,0.2857,224.04,7.001,,,,,
1.8,9.41999626159668,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,1.801184892654419,0.625,0.2858,223.931,6.998,,,,,
1.4135,6.021540641784668,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,1.5496422052383423,0.640625,0.285,224.525,7.016,,,,,
1.0665,7.643450736999512,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,1.4985451698303223,0.59375,0.2862,223.633,6.989,,,,,
0.8727,6.783266544342041,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,1.4928622245788574,0.59375,0.2856,224.089,7.003,,,,,
0.6598,3.0309555530548096,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,1.2861603498458862,0.640625,0.2859,223.85,6.995,,,,,
0.5479,4.15746545791626,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,1.290103554725647,0.703125,0.2852,224.415,7.013,,,,,
0.4455,3.289416790008545,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,1.318987250328064,0.671875,0.3995,160.213,5.007,,,,,
0.4038,6.514330863952637,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,1.3527365922927856,0.703125,0.2863,223.513,6.985,,,,,
0.3424,6.3511552810668945,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,1.4471426010131836,0.671875,0.286,223.784,6.993,,,,,
0.294,1.9001206159591675,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,1.2495800256729126,0.6875,0.2863,223.524,6.985,,,,,
0.2599,3.8410286903381348,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,1.3048043251037598,0.703125,0.2865,223.366,6.98,,,,,
0.238,3.7520172595977783,7.714285714285715e-05,16.0,144,,,,,,,,,,
,,,16.0,144,1.1497297286987305,0.71875,0.2865,223.395,6.981,,,,,
0.2139,3.6340601444244385,7.571428571428571e-05,17.0,153,,,,,,,,,,
,,,17.0,153,1.1573657989501953,0.734375,0.2872,222.866,6.965,,,,,
0.1957,3.2077577114105225,7.428571428571429e-05,18.0,162,,,,,,,,,,
,,,18.0,162,1.2423198223114014,0.671875,0.2868,223.189,6.975,,,,,
0.205,2.6742706298828125,7.285714285714286e-05,19.0,171,,,,,,,,,,
,,,19.0,171,1.235209345817566,0.6875,0.287,223.003,6.969,,,,,
0.2009,3.4993410110473633,7.142857142857143e-05,20.0,180,,,,,,,,,,
,,,20.0,180,1.1796585321426392,0.71875,0.287,222.995,6.969,,,,,
0.1655,2.7136590480804443,7e-05,21.0,189,,,,,,,,,,
,,,21.0,189,1.204886794090271,0.703125,0.2878,222.404,6.95,,,,,
0.1435,0.22340866923332214,6.857142857142858e-05,22.0,198,,,,,,,,,,
,,,22.0,198,1.095321774482727,0.75,0.2875,222.581,6.956,,,,,
0.1528,3.224386692047119,6.714285714285714e-05,23.0,207,,,,,,,,,,
,,,23.0,207,1.234363317489624,0.71875,0.2871,222.928,6.966,,,,,
0.1516,2.92024827003479,6.571428571428571e-05,24.0,216,,,,,,,,,,
,,,24.0,216,1.2355016469955444,0.703125,0.2873,222.744,6.961,,,,,
0.1337,1.550120234489441,6.428571428571429e-05,25.0,225,,,,,,,,,,
,,,25.0,225,1.2292704582214355,0.71875,0.2869,223.095,6.972,,,,,
0.1337,2.803657293319702,6.285714285714286e-05,26.0,234,,,,,,,,,,
,,,26.0,234,1.1967989206314087,0.75,0.2878,222.395,6.95,,,,,
0.1345,1.1411457061767578,6.142857142857143e-05,27.0,243,,,,,,,,,,
,,,27.0,243,1.205773949623108,0.703125,0.2877,222.423,6.951,,,,,
0.1291,1.1747571229934692,6e-05,28.0,252,,,,,,,,,,
,,,28.0,252,1.2368237972259521,0.6875,0.288,222.222,6.944,,,,,
,,,28.0,252,,,,,,133.6791,141.383,4.713,1989601785077760.0,0.758982915726919
