loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2722,107.90885925292969,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,2.947295665740967,0.09090909090909091,1.0191,64.762,2.944,,,,,
3.1238,10.870171546936035,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.9311366081237793,0.12121212121212122,1.5087,43.746,1.988,,,,,
2.9722,9.726820945739746,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,2.880740165710449,0.16666666666666666,2.1307,30.976,1.408,,,,,
2.9425,7.88931131362915,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,2.8699748516082764,0.16666666666666666,1.024,64.453,2.93,,,,,
2.9362,9.580547332763672,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,2.866772174835205,0.16666666666666666,1.5657,42.154,1.916,,,,,
2.9511,9.34981918334961,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,2.866379976272583,0.16666666666666666,0.9934,66.435,3.02,,,,,
2.9021,8.26467227935791,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,2.865851402282715,0.16666666666666666,1.6256,40.601,1.846,,,,,
2.9448,8.023828506469727,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,2.8737006187438965,0.16666666666666666,1.0355,63.735,2.897,,,,,
2.9495,11.390288352966309,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,2.875730514526367,0.16666666666666666,1.0534,62.653,2.848,,,,,
2.9406,10.558985710144043,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,2.8612611293792725,0.16666666666666666,1.6263,40.583,1.845,,,,,
2.9172,9.383035659790039,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,2.8604049682617188,0.16666666666666666,1.935,34.108,1.55,,,,,
2.9458,9.029502868652344,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,2.8588075637817383,0.16666666666666666,1.8031,36.604,1.664,,,,,
2.9672,10.935142517089844,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,2.86604905128479,0.16666666666666666,1.0498,62.871,2.858,,,,,
2.9546,8.779764175415039,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,2.8585970401763916,0.16666666666666666,1.5176,43.489,1.977,,,,,
2.9351,8.018738746643066,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,2.871105194091797,0.16666666666666666,1.8543,35.593,1.618,,,,,
2.9365,9.007661819458008,7.714285714285715e-05,16.0,144,,,,,,,,,,
,,,16.0,144,2.881420373916626,0.16666666666666666,1.0154,65.002,2.955,,,,,
2.9233,11.46185302734375,7.571428571428571e-05,17.0,153,,,,,,,,,,
,,,17.0,153,2.8709704875946045,0.16666666666666666,1.0833,60.922,2.769,,,,,
,,,17.0,153,,,,,,344.5611,54.446,1.828,4246266631507968.0,2.971452426287084
