loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.2656,4.97538423538208,9.857142857142858e-05,1.0,9,,,,,,,,,,
,,,1.0,9,2.974085569381714,0.15625,0.9939,64.391,2.012,,,,,
2.9094,5.895355224609375,9.714285714285715e-05,2.0,18,,,,,,,,,,
,,,2.0,18,2.6632232666015625,0.171875,0.9924,64.489,2.015,,,,,
2.6015,6.409779071807861,9.571428571428573e-05,3.0,27,,,,,,,,,,
,,,3.0,27,2.4861321449279785,0.25,0.9881,64.768,2.024,,,,,
2.4393,6.589585781097412,9.428571428571429e-05,4.0,36,,,,,,,,,,
,,,4.0,36,2.141965389251709,0.296875,0.9956,64.281,2.009,,,,,
2.1792,7.050185680389404,9.285714285714286e-05,5.0,45,,,,,,,,,,
,,,5.0,45,1.8701285123825073,0.4375,0.9911,64.574,2.018,,,,,
1.9465,7.085317134857178,9.142857142857143e-05,6.0,54,,,,,,,,,,
,,,6.0,54,1.679305911064148,0.53125,0.9962,64.243,2.008,,,,,
1.7482,7.348913669586182,9e-05,7.0,63,,,,,,,,,,
,,,7.0,63,1.4860388040542603,0.609375,0.9969,64.201,2.006,,,,,
1.5682,7.290380954742432,8.857142857142857e-05,8.0,72,,,,,,,,,,
,,,8.0,72,1.4325833320617676,0.609375,0.9934,64.425,2.013,,,,,
1.3637,6.904057025909424,8.714285714285715e-05,9.0,81,,,,,,,,,,
,,,9.0,81,1.3671984672546387,0.625,0.992,64.514,2.016,,,,,
1.2644,8.137794494628906,8.571428571428571e-05,10.0,90,,,,,,,,,,
,,,10.0,90,1.3371480703353882,0.59375,0.9981,64.123,2.004,,,,,
1.1202,5.965176105499268,8.428571428571429e-05,11.0,99,,,,,,,,,,
,,,11.0,99,1.2283331155776978,0.671875,0.9942,64.371,2.012,,,,,
1.008,5.669676780700684,8.285714285714287e-05,12.0,108,,,,,,,,,,
,,,12.0,108,1.2145026922225952,0.71875,0.9921,64.509,2.016,,,,,
0.9393,6.712478160858154,8.142857142857143e-05,13.0,117,,,,,,,,,,
,,,13.0,117,1.232330560684204,0.6875,0.9931,64.445,2.014,,,,,
0.8744,5.719209671020508,8e-05,14.0,126,,,,,,,,,,
,,,14.0,126,1.2097294330596924,0.703125,0.9935,64.416,2.013,,,,,
0.7378,5.918834686279297,7.857142857142858e-05,15.0,135,,,,,,,,,,
,,,15.0,135,1.1995692253112793,0.671875,0.9899,64.654,2.02,,,,,
0.718,7.750363349914551,7.714285714285715e-05,16.0,144,,,,,,,,,,
,,,16.0,144,1.1996420621871948,0.6875,0.9893,64.692,2.022,,,,,
0.6666,6.011617660522461,7.571428571428571e-05,17.0,153,,,,,,,,,,
,,,17.0,153,1.2393286228179932,0.671875,0.9929,64.456,2.014,,,,,
0.6166,6.024588584899902,7.428571428571429e-05,18.0,162,,,,,,,,,,
,,,18.0,162,1.2162071466445923,0.671875,0.9939,64.391,2.012,,,,,
0.5531,5.961414337158203,7.285714285714286e-05,19.0,171,,,,,,,,,,
,,,19.0,171,1.1612824201583862,0.703125,0.9889,64.716,2.022,,,,,
0.4676,4.089184761047363,7.142857142857143e-05,20.0,180,,,,,,,,,,
,,,20.0,180,1.1926095485687256,0.71875,1.1058,57.876,1.809,,,,,
0.4714,5.9392924308776855,7e-05,21.0,189,,,,,,,,,,
,,,21.0,189,1.0848077535629272,0.734375,1.0029,63.816,1.994,,,,,
0.4173,4.842999458312988,6.857142857142858e-05,22.0,198,,,,,,,,,,
,,,22.0,198,1.2178878784179688,0.703125,0.9976,64.153,2.005,,,,,
0.415,5.457934856414795,6.714285714285714e-05,23.0,207,,,,,,,,,,
,,,23.0,207,1.1488313674926758,0.75,0.9979,64.132,2.004,,,,,
0.3333,4.41661262512207,6.571428571428571e-05,24.0,216,,,,,,,,,,
,,,24.0,216,1.2042362689971924,0.734375,0.999,64.062,2.002,,,,,
0.3442,4.606476306915283,6.428571428571429e-05,25.0,225,,,,,,,,,,
,,,25.0,225,1.206156849861145,0.75,1.0,64.003,2.0,,,,,
0.3185,5.552550792694092,6.285714285714286e-05,26.0,234,,,,,,,,,,
,,,26.0,234,1.1967164278030396,0.75,0.9997,64.019,2.001,,,,,
0.2866,3.4261982440948486,6.142857142857143e-05,27.0,243,,,,,,,,,,
,,,27.0,243,1.1796942949295044,0.75,0.9989,64.068,2.002,,,,,
,,,27.0,243,,,,,,392.3234,48.175,1.606,4453028687370240.0,1.169408898294708
