loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3628,5.108150005340576,9.933333333333334e-06,1.0,17,,,,,,,,,,
,,,1.0,17,3.3131511211395264,0.1111111111111111,0.3153,228.355,15.858,,,,,
3.1444,8.731510162353516,9.866666666666668e-06,2.0,34,,,,,,,,,,
,,,2.0,34,3.046766519546509,0.1111111111111111,0.3111,231.408,16.07,,,,,
2.9236,9.46153736114502,9.800000000000001e-06,3.0,51,,,,,,,,,,
,,,3.0,51,2.9377169609069824,0.1111111111111111,0.337,213.625,14.835,,,,,
2.7878,13.403406143188477,9.733333333333334e-06,4.0,68,,,,,,,,,,
,,,4.0,68,2.830186605453491,0.125,0.3326,216.492,15.034,,,,,
2.6021,13.078770637512207,9.666666666666667e-06,5.0,85,,,,,,,,,,
,,,5.0,85,2.59912109375,0.3333333333333333,0.3322,216.71,15.049,,,,,
2.3795,24.874300003051758,9.600000000000001e-06,6.0,102,,,,,,,,,,
,,,6.0,102,2.4046223163604736,0.5277777777777778,0.3323,216.692,15.048,,,,,
2.1787,17.08080291748047,9.533333333333334e-06,7.0,119,,,,,,,,,,
,,,7.0,119,2.2516276836395264,0.4861111111111111,0.3322,216.723,15.05,,,,,
2.0006,16.774784088134766,9.466666666666667e-06,8.0,136,,,,,,,,,,
,,,8.0,136,2.077691078186035,0.5277777777777778,0.3148,228.688,15.881,,,,,
1.8366,17.9776611328125,9.4e-06,9.0,153,,,,,,,,,,
,,,9.0,153,2.0284831523895264,0.5,0.3118,230.921,16.036,,,,,
1.7001,32.618900299072266,9.333333333333334e-06,10.0,170,,,,,,,,,,
,,,10.0,170,1.857666015625,0.5833333333333334,0.3323,216.663,15.046,,,,,
1.5542,23.147579193115234,9.266666666666667e-06,11.0,187,,,,,,,,,,
,,,11.0,187,1.7909477949142456,0.5555555555555556,0.3323,216.682,15.047,,,,,
1.4557,13.183749198913574,9.200000000000002e-06,12.0,204,,,,,,,,,,
,,,12.0,204,1.6353217363357544,0.6527777777777778,0.3321,216.772,15.054,,,,,
1.3637,19.423933029174805,9.133333333333335e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.6253798007965088,0.5833333333333334,0.3325,216.525,15.036,,,,,
1.2629,15.95183277130127,9.066666666666667e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.6064995527267456,0.5555555555555556,0.3225,223.289,15.506,,,,,
1.1869,22.536422729492188,9e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.4514702558517456,0.6527777777777778,0.3324,216.623,15.043,,,,,
1.0732,15.74249267578125,8.933333333333333e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.3996853828430176,0.6527777777777778,0.315,228.59,15.874,,,,,
1.0226,24.906095504760742,8.866666666666668e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.3660210371017456,0.6527777777777778,0.3323,216.683,15.047,,,,,
0.9707,18.730722427368164,8.8e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.3104722499847412,0.6944444444444444,0.3322,216.735,15.051,,,,,
0.8854,19.625530242919922,8.733333333333333e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.3073256015777588,0.6666666666666666,0.3324,216.597,15.041,,,,,
0.859,19.033266067504883,8.666666666666668e-06,20.0,340,,,,,,,,,,
,,,20.0,340,1.2827420234680176,0.6944444444444444,0.3323,216.681,15.047,,,,,
0.7955,11.49464225769043,8.6e-06,21.0,357,,,,,,,,,,
,,,21.0,357,1.2671644687652588,0.6805555555555556,0.3104,231.972,16.109,,,,,
0.7267,8.80640697479248,8.533333333333335e-06,22.0,374,,,,,,,,,,
