loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3356,5.570673942565918,9.857142857142859e-06,1.0,18,,,,,,,,,,
,,,1.0,18,3.295285701751709,0.1016949152542373,0.2532,233.005,15.797,,,,,
3.157,19.188709259033203,9.714285714285715e-06,2.0,36,,,,,,,,,,
,,,2.0,36,3.1010327339172363,0.1016949152542373,0.2527,233.44,15.826,,,,,
2.943,17.942058563232422,9.571428571428573e-06,3.0,54,,,,,,,,,,
,,,3.0,54,2.958686590194702,0.1016949152542373,0.2533,232.947,15.793,,,,,
2.82,19.449787139892578,9.42857142857143e-06,4.0,72,,,,,,,,,,
,,,4.0,72,2.780853033065796,0.11864406779661017,0.2528,233.375,15.822,,,,,
2.6564,20.929386138916016,9.285714285714288e-06,5.0,90,,,,,,,,,,
,,,5.0,90,2.5851430892944336,0.3559322033898305,0.2528,233.35,15.82,,,,,
2.4574,19.818286895751953,9.142857142857144e-06,6.0,108,,,,,,,,,,
,,,6.0,108,2.3634135723114014,0.423728813559322,0.2528,233.425,15.825,,,,,
2.2262,23.928407669067383,9e-06,7.0,126,,,,,,,,,,
,,,7.0,126,2.1875994205474854,0.5254237288135594,0.2528,233.355,15.821,,,,,
2.0292,20.083999633789062,8.857142857142858e-06,8.0,144,,,,,,,,,,
,,,8.0,144,2.0157907009124756,0.559322033898305,0.253,233.186,15.809,,,,,
1.8922,21.884387969970703,8.714285714285715e-06,9.0,162,,,,,,,,,,
,,,9.0,162,1.866591453552246,0.5932203389830508,0.253,233.198,15.81,,,,,
1.7193,39.12904357910156,8.571428571428571e-06,10.0,180,,,,,,,,,,
,,,10.0,180,1.7377517223358154,0.6271186440677966,0.2527,233.518,15.832,,,,,
1.5993,27.098600387573242,8.428571428571429e-06,11.0,198,,,,,,,,,,
,,,11.0,198,1.6411713361740112,0.6440677966101694,0.2528,233.356,15.821,,,,,
1.5029,37.75533676147461,8.285714285714287e-06,12.0,216,,,,,,,,,,
,,,12.0,216,1.606246829032898,0.6610169491525424,0.2528,233.427,15.826,,,,,
1.3618,29.376110076904297,8.142857142857143e-06,13.0,234,,,,,,,,,,
,,,13.0,234,1.490714192390442,0.6779661016949152,0.2529,233.25,15.814,,,,,
1.2387,24.4511661529541,8.000000000000001e-06,14.0,252,,,,,,,,,,
,,,14.0,252,1.4250034093856812,0.6779661016949152,0.2532,233.05,15.8,,,,,
1.1334,21.58458709716797,7.857142857142858e-06,15.0,270,,,,,,,,,,
,,,15.0,270,1.3784760236740112,0.6779661016949152,0.2528,233.421,15.825,,,,,
1.0818,20.12613296508789,7.714285714285716e-06,16.0,288,,,,,,,,,,
,,,16.0,288,1.4063327312469482,0.6779661016949152,0.2528,233.419,15.825,,,,,
1.0531,54.8767204284668,7.571428571428572e-06,17.0,306,,,,,,,,,,
,,,17.0,306,1.3091151714324951,0.6949152542372882,0.2526,233.551,15.834,,,,,
0.9363,6.600649356842041,7.428571428571429e-06,18.0,324,,,,,,,,,,
,,,18.0,324,1.2732802629470825,0.711864406779661,0.2527,233.464,15.828,,,,,
0.886,18.593427658081055,7.285714285714286e-06,19.0,342,,,,,,,,,,
,,,19.0,342,1.2149678468704224,0.7288135593220338,0.2528,233.415,15.825,,,,,
0.8541,9.557815551757812,7.1428571428571436e-06,20.0,360,,,,,,,,,,
,,,20.0,360,1.2336467504501343,0.711864406779661,0.2529,233.327,15.819,,,,,
0.7919,13.127890586853027,7e-06,21.0,378,,,,,,,,,,
,,,21.0,378,1.1609423160552979,0.7288135593220338,0.2528,233.402,15.824,,,,,
0.8363,46.372379302978516,6.857142857142858e-06,22.0,396,,,,,,,,,,
,,,22.0,396,1.172520399093628,0.7288135593220338,0.2528,233.352,15.821,,,,,
0.7219,9.039884567260742,6.714285714285714e-06,23.0,414,,,,,,,,,,
,,,23.0,414,1.168080449104309,0.711864406779661,0.2529,233.253,15.814,,,,,
0.7003,19.504283905029297,6.571428571428572e-06,24.0,432,,,,,,,,,,
,,,24.0,432,1.202707052230835,0.6949152542372882,0.2527,233.446,15.827,,,,,
0.6778,50.591060638427734,6.4285714285714295e-06,25.0,450,,,,,,,,,,
,,,25.0,450,1.1229889392852783,0.7288135593220338,0.2527,233.455,15.827,,,,,
0.6314,5.98809289932251,6.285714285714286e-06,26.0,468,,,,,,,,,,
,,,26.0,468,1.175789475440979,0.711864406779661,0.2528,233.39,15.823,,,,,
0.6246,24.888151168823242,6.142857142857144e-06,27.0,486,,,,,,,,,,
,,,27.0,486,1.1700667142868042,0.711864406779661,0.2528,233.353,15.821,,,,,
0.5683,12.199418067932129,6e-06,28.0,504,,,,,,,,,,
,,,28.0,504,1.119297981262207,0.7288135593220338,0.253,233.202,15.81,,,,,
0.5627,5.917038440704346,5.857142857142858e-06,29.0,522,,,,,,,,,,
,,,29.0,522,1.1549466848373413,0.711864406779661,0.2528,233.409,15.824,,,,,
0.5437,7.926788806915283,5.7142857142857145e-06,30.0,540,,,,,,,,,,
,,,30.0,540,1.1423296928405762,0.6949152542372882,0.2527,233.463,15.828,,,,,
0.5331,31.680984497070312,5.571428571428572e-06,31.0,558,,,,,,,,,,
,,,31.0,558,1.1151474714279175,0.7288135593220338,0.2528,233.374,15.822,,,,,
0.5054,12.054656028747559,5.428571428571429e-06,32.0,576,,,,,,,,,,
,,,32.0,576,1.1513341665267944,0.711864406779661,0.2531,233.08,15.802,,,,,
0.4917,3.971794605255127,5.285714285714286e-06,33.0,594,,,,,,,,,,
,,,33.0,594,1.1054935455322266,0.7457627118644068,0.2528,233.375,15.822,,,,,
0.508,14.119241714477539,5.142857142857142e-06,34.0,612,,,,,,,,,,
,,,34.0,612,1.1479616165161133,0.711864406779661,0.253,233.247,15.813,,,,,
0.4806,9.204946517944336,5e-06,35.0,630,,,,,,,,,,
,,,35.0,630,1.1148371696472168,0.7288135593220338,0.2529,233.28,15.816,,,,,
0.4623,28.25303077697754,4.857142857142858e-06,36.0,648,,,,,,,,,,
,,,36.0,648,1.0944492816925049,0.7288135593220338,0.2529,233.297,15.817,,,,,
0.4828,16.73552131652832,4.714285714285715e-06,37.0,666,,,,,,,,,,
,,,37.0,666,1.1380388736724854,0.7288135593220338,0.2528,233.379,15.822,,,,,
0.4411,24.79895782470703,4.571428571428572e-06,38.0,684,,,,,,,,,,
,,,38.0,684,1.1327338218688965,0.7288135593220338,0.2528,233.361,15.821,,,,,
0.4162,3.7158679962158203,4.428571428571429e-06,39.0,702,,,,,,,,,,
,,,39.0,702,1.0962285995483398,0.7627118644067796,0.253,233.229,15.812,,,,,
0.4005,4.040006160736084,4.2857142857142855e-06,40.0,720,,,,,,,,,,
,,,40.0,720,1.140320897102356,0.7288135593220338,0.2529,233.31,15.818,,,,,
0.4021,2.19696307182312,4.1428571428571435e-06,41.0,738,,,,,,,,,,
,,,41.0,738,1.1309338808059692,0.7288135593220338,0.2529,233.317,15.818,,,,,
0.4033,2.860363721847534,4.000000000000001e-06,42.0,756,,,,,,,,,,
,,,42.0,756,1.1381711959838867,0.7288135593220338,0.2529,233.267,15.815,,,,,
,,,42.0,756,,,,,,233.2204,82.54,5.403,3039669393868800.0,1.168331092627591
