loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.5057,17.28443145751953,9.933333333333334e-06,1.0,17,,,,,,,,,,
,,,1.0,17,3.3202054500579834,0.0958904109589041,0.5031,145.109,9.939,,,,,
3.1831,19.462825775146484,9.866666666666668e-06,2.0,34,,,,,,,,,,
,,,2.0,34,3.1279966831207275,0.0410958904109589,0.5127,142.385,9.752,,,,,
2.9506,35.382789611816406,9.800000000000001e-06,3.0,51,,,,,,,,,,
,,,3.0,51,3.0509417057037354,0.2191780821917808,0.5059,144.289,9.883,,,,,
2.7882,21.046424865722656,9.733333333333334e-06,4.0,68,,,,,,,,,,
,,,4.0,68,2.76434063911438,0.2876712328767123,0.5067,144.077,9.868,,,,,
2.4941,21.129642486572266,9.666666666666667e-06,5.0,85,,,,,,,,,,
,,,5.0,85,2.552333116531372,0.3287671232876712,0.5675,128.641,8.811,,,,,
2.2368,19.08057975769043,9.600000000000001e-06,6.0,102,,,,,,,,,,
,,,6.0,102,2.436001777648926,0.3698630136986301,0.481,151.768,10.395,,,,,
1.9866,19.04254913330078,9.533333333333334e-06,7.0,119,,,,,,,,,,
,,,7.0,119,2.254361152648926,0.4931506849315068,0.5077,143.783,9.848,,,,,
1.7951,28.733299255371094,9.466666666666667e-06,8.0,136,,,,,,,,,,
,,,8.0,136,2.0689480304718018,0.4794520547945205,0.5149,141.763,9.71,,,,,
1.581,17.28023338317871,9.4e-06,9.0,153,,,,,,,,,,
,,,9.0,153,1.9758267402648926,0.5068493150684932,0.505,144.551,9.901,,,,,
1.4236,17.027976989746094,9.333333333333334e-06,10.0,170,,,,,,,,,,
,,,10.0,170,1.9760006666183472,0.4794520547945205,0.5062,144.2,9.877,,,,,
1.3003,21.08969497680664,9.266666666666667e-06,11.0,187,,,,,,,,,,
,,,11.0,187,1.837007761001587,0.547945205479452,0.4797,152.19,10.424,,,,,
1.0966,11.090187072753906,9.200000000000002e-06,12.0,204,,,,,,,,,,
,,,12.0,204,1.8455626964569092,0.5753424657534246,0.5113,142.779,9.779,,,,,
1.0187,27.44017791748047,9.133333333333335e-06,13.0,221,,,,,,,,,,
,,,13.0,221,1.7885808944702148,0.5342465753424658,0.5108,142.926,9.789,,,,,
0.9163,6.899257659912109,9.066666666666667e-06,14.0,238,,,,,,,,,,
,,,14.0,238,1.7217332124710083,0.547945205479452,0.5234,139.486,9.554,,,,,
0.8655,9.740965843200684,9e-06,15.0,255,,,,,,,,,,
,,,15.0,255,1.825044870376587,0.547945205479452,0.5464,133.602,9.151,,,,,
0.7709,17.11018180847168,8.933333333333333e-06,16.0,272,,,,,,,,,,
,,,16.0,272,1.7190443277359009,0.5753424657534246,0.5058,144.319,9.885,,,,,
0.723,11.345972061157227,8.866666666666668e-06,17.0,289,,,,,,,,,,
,,,17.0,289,1.646129846572876,0.6027397260273972,0.5061,144.248,9.88,,,,,
0.6688,14.90697193145752,8.8e-06,18.0,306,,,,,,,,,,
,,,18.0,306,1.740883231163025,0.5616438356164384,0.506,144.264,9.881,,,,,
0.62,12.629461288452148,8.733333333333333e-06,19.0,323,,,,,,,,,,
,,,19.0,323,1.620317816734314,0.5753424657534246,0.5056,144.371,9.888,,,,,
