loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.3345,4.362461566925049,9.857142857142858e-05,1.0,5,,,,,,,,,,
,,,1.0,5,3.1476235389709473,0.16666666666666666,0.7499,88.011,2.667,,,,,
3.0599,4.794305324554443,9.714285714285715e-05,2.0,10,,,,,,,,,,
,,,2.0,10,2.89565110206604,0.16666666666666666,0.6093,108.326,3.283,,,,,
2.8415,5.927728652954102,9.571428571428573e-05,3.0,15,,,,,,,,,,
,,,3.0,15,2.639183521270752,0.21212121212121213,0.7298,90.439,2.741,,,,,
2.6294,7.428068161010742,9.428571428571429e-05,4.0,20,,,,,,,,,,
,,,4.0,20,2.4051425457000732,0.3333333333333333,0.6154,107.245,3.25,,,,,
2.4989,7.248736381530762,9.285714285714286e-05,5.0,25,,,,,,,,,,
,,,5.0,25,2.2766785621643066,0.3787878787878788,0.6199,106.477,3.227,,,,,
2.3025,7.599239826202393,9.142857142857143e-05,6.0,30,,,,,,,,,,
,,,6.0,30,2.1474626064300537,0.36363636363636365,0.6129,107.683,3.263,,,,,
2.0754,7.293525218963623,9e-05,7.0,35,,,,,,,,,,
,,,7.0,35,2.070801019668579,0.42424242424242425,0.6089,108.396,3.285,,,,,
1.9342,7.408447265625,8.857142857142857e-05,8.0,40,,,,,,,,,,
,,,8.0,40,1.9468092918395996,0.45454545454545453,0.6143,107.433,3.256,,,,,
1.7703,8.150586128234863,8.714285714285715e-05,9.0,45,,,,,,,,,,
,,,9.0,45,1.8588634729385376,0.5303030303030303,0.7306,90.343,2.738,,,,,
1.7596,7.601475238800049,8.571428571428571e-05,10.0,50,,,,,,,,,,
,,,10.0,50,1.7746542692184448,0.5454545454545454,0.6853,96.309,2.918,,,,,
1.51,5.89019775390625,8.428571428571429e-05,11.0,55,,,,,,,,,,
,,,11.0,55,1.697239875793457,0.5606060606060606,0.6171,106.949,3.241,,,,,
1.4316,7.205998420715332,8.285714285714287e-05,12.0,60,,,,,,,,,,
,,,12.0,60,1.68370521068573,0.5606060606060606,0.6127,107.726,3.264,,,,,
1.3761,8.249143600463867,8.142857142857143e-05,13.0,65,,,,,,,,,,
,,,13.0,65,1.590427041053772,0.5757575757575758,0.611,108.025,3.273,,,,,
1.2042,8.719425201416016,8e-05,14.0,70,,,,,,,,,,
,,,14.0,70,1.6105237007141113,0.5606060606060606,0.6068,108.774,3.296,,,,,
1.0834,7.019168853759766,7.857142857142858e-05,15.0,75,,,,,,,,,,
,,,15.0,75,1.6102519035339355,0.5757575757575758,0.6145,107.402,3.255,,,,,
0.9684,4.447670936584473,7.714285714285715e-05,16.0,80,,,,,,,,,,
,,,16.0,80,1.5673928260803223,0.5606060606060606,0.6185,106.707,3.234,,,,,
0.9971,7.066247940063477,7.571428571428571e-05,17.0,85,,,,,,,,,,
,,,17.0,85,1.5044831037521362,0.5909090909090909,0.6141,107.482,3.257,,,,,
0.902,6.195285797119141,7.428571428571429e-05,18.0,90,,,,,,,,,,
,,,18.0,90,1.5063207149505615,0.5757575757575758,0.6128,107.705,3.264,,,,,
0.852,6.354895114898682,7.285714285714286e-05,19.0,95,,,,,,,,,,
,,,19.0,95,1.459653615951538,0.6363636363636364,0.6139,107.511,3.258,,,,,
0.7629,6.610613822937012,7.142857142857143e-05,20.0,100,,,,,,,,,,
,,,20.0,100,1.4666686058044434,0.6060606060606061,0.6096,108.273,3.281,,,,,
0.7428,7.658457279205322,7e-05,21.0,105,,,,,,,,,,
,,,21.0,105,1.4813525676727295,0.6060606060606061,0.6062,108.871,3.299,,,,,
0.662,5.222933769226074,6.857142857142858e-05,22.0,110,,,,,,,,,,
,,,22.0,110,1.489141821861267,0.6060606060606061,0.6061,108.902,3.3,,,,,
,,,22.0,110,,,,,,223.9389,83.773,1.563,3601516754558976.0,1.66812837340615
